L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling
1165019.3784344806,917862.3793303045,-247156.99910417618,2493200,26,3,0,0.01,1,781.25,234.375,2140.625,62.5
917538.1078641613,917458.8888798552,-79.21898430609144,2493200,26,3,0,0.01,1,1578.125,250.0,2156.25,46.875
