L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
5.792553394350997,3.2066681789371767,-2.5858852154138203,100000,3,6,0,0.01,38
3.2002665080951074,3.212285915998943,0.0120194079038356,100000,3,6,0,0.01,38
3.1997256389181867,3.2051616691026856,0.005436030184498897,100000,3,6,0,0.01,38
3.1994490807852607,3.207840621056713,0.008391540271452502,100000,3,6,0,0.01,38
3.1992481032860454,3.2136581567315456,0.014410053445500282,100000,3,6,0,0.01,38
3.1990572573948484,3.2019422558316797,0.002884998436831321,100000,3,6,0,0.01,38
3.1988457524004614,3.2109746353096753,0.012128882909213878,100000,3,6,0,0.01,38
3.1986094984120403,3.2045631907624412,0.005953692350400885,100000,3,6,0,0.01,38
3.1983700645924693,3.2008458140347753,0.0024757494423059967,100000,3,6,0,0.01,38
3.198153239852327,3.204819221950413,0.0066659820980858875,100000,3,6,0,0.01,38
3.1979112252372226,3.202706058503507,0.004794833266284382,100000,3,6,0,0.01,38
3.1977069185454434,3.206117118171563,0.008410199626119663,100000,3,6,0,0.01,38
3.1974858842788283,3.204116092661627,0.006630208382798486,100000,3,6,0,0.01,38
3.1972815778313337,3.2017032989553416,0.004421721124007849,100000,3,6,0,0.01,38
3.1971460148742863,3.2026158450766564,0.0054698302023701295,100000,3,6,0,0.01,38
3.197059138593045,3.204299099501754,0.007239960908709264,100000,3,6,0,0.01,38
3.1969825420167988,3.2025378411064276,0.005555299089628818,100000,3,6,0,0.01,38
3.1969209224884167,3.2095802273590857,0.012659304870668908,100000,3,6,0,0.01,38
3.196871813695553,3.204571922677857,0.007700108982303888,100000,3,6,0,0.01,38
3.196822820246386,3.20148748555753,0.004664665311143956,100000,3,6,0,0.01,38
3.1967750918774396,3.1989761734131728,0.0022010815357331737,100000,3,6,0,0.01,38
3.1967404511817668,3.1995851005208307,0.0028446493390639205,100000,3,6,0,0.01,38
3.1967076689686578,3.2028020119678304,0.006094342999172664,100000,3,6,0,0.01,38
3.1966684698900445,3.203071339232324,0.006402869342279516,100000,3,6,0,0.01,38
3.196630035856629,3.2029951624392883,0.006365126582659197,100000,3,6,0,0.01,38
3.19658903369256,3.2051880075210333,0.008598973828473078,100000,3,6,0,0.01,38
3.196542913964832,3.2042432245359826,0.007700310571150837,100000,3,6,0,0.01,38
3.1965082281214854,3.205414445951278,0.008906217829792507,100000,3,6,0,0.01,38
3.1964696557414984,3.202201097413259,0.005731441671760429,100000,3,6,0,0.01,38
3.196439907881951,3.200511833112622,0.004071925230670903,100000,3,6,0,0.01,38
3.1964143962837075,3.2044880432073017,0.008073646923594247,100000,3,6,0,0.01,38
3.1963925136549793,3.2104695672596857,0.014077053604706347,100000,3,6,0,0.01,38
3.196377546995562,3.2041550785383,0.007777531542737748,100000,3,6,0,0.01,38
3.19636224680418,3.2056916485624147,0.009329401758234823,100000,3,6,0,0.01,38
3.1963464834715416,3.20406424358266,0.007717760111118466,100000,3,6,0,0.01,38
3.196337687186956,3.204637122181667,0.008299434994710975,100000,3,6,0,0.01,38
3.196332495889082,3.202705662703681,0.006373166814598985,100000,3,6,0,0.01,38
3.1963291370247138,3.2006480918304003,0.004318954805686559,100000,3,6,0,0.01,38
3.196326790625543,3.2056138265328102,0.009287035907267427,100000,3,6,0,0.01,38
