L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_sketching_resample_centroids,L_base,L_sketching,L_opt
2.197324616389281e+36,5.6585439540573086e+35,-1.6314702209835503e+36,732977,17,4,0,0.01,7,5.6585439540573086e+35,2.197324616389281e+36,5.6585439540573086e+35,4.759559605206785e+35
5.650576306279199e+35,4.763349858534498e+35,-8.872264477447009e+34,732977,17,4,0,0.01,7,4.763349858534498e+35,9.352856003505277e+35,4.763349858534498e+35,4.759559605206785e+35
4.760004675098533e+35,4.773822251874632e+35,1.3817576776098457e+33,732977,17,4,0,0.01,7,4.760004675098533e+35,7.530857553210779e+35,4.760004675098533e+35,4.759559605206785e+35
4.759721926977458e+35,4.772593099931551e+35,1.2871172954093464e+33,732977,17,4,0,0.01,7,4.759721926977458e+35,7.020834213421731e+35,4.759721926977458e+35,4.759559605206785e+35
4.759670553794255e+35,4.766032629066703e+35,6.362075272447604e+32,732977,17,4,0,0.01,7,4.759670553794255e+35,6.694456879352736e+35,4.759670553794255e+35,4.759559605206785e+35
4.759654201367396e+35,4.772147851740797e+35,1.249365037340128e+33,732977,17,4,0,0.01,7,4.759654201367396e+35,6.485470441938053e+35,4.759654201367396e+35,4.759559605206785e+35
4.7596436184705706e+35,4.768465143040232e+35,8.821524569661082e+32,732977,17,4,0,0.01,7,4.7596436184705706e+35,6.330295791507551e+35,4.7596436184705706e+35,4.759559605206785e+35
4.759639782644613e+35,4.761430918270744e+35,1.7911356261308022e+32,732977,17,4,0,0.01,7,4.759639782644613e+35,6.213046217948324e+35,4.759639782644613e+35,4.759559605206785e+35
