L_sketching_resample,L_base,L_sketching,L_opt
4.525536595717988,6.8270035240407205,4.525536595717988,3.6807229242273114
4.51896628687038,5.565657242172916,4.51896628687038,3.6807229242273114
4.518941640864871,4.744794349869686,4.518941640864871,3.6807229242273114
4.5189408209123885,4.537383817205072,4.5189408209123885,3.6807229242273114
