L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
2.2026952187101916,1.7479486431305216,-0.45474657557967,10000,2,3,0,0.01,12
1.6977429116721408,1.7126994546503167,0.014956542978175946,10000,2,3,0,0.01,12
1.6830695983093504,1.698761034741254,0.015691436431903627,10000,2,3,0,0.01,12
1.6765929068767487,1.6832438688537232,0.006650961976974568,10000,2,3,0,0.01,12
1.6742360593764054,1.6795473320953238,0.005311272718918403,10000,2,3,0,0.01,12
1.6732105610937325,1.6890279021003094,0.015817341006576946,10000,2,3,0,0.01,12
1.672715565994721,1.6790006434717557,0.006285077477034662,10000,2,3,0,0.01,12
1.6725380761769137,1.687552015814807,0.015013939637893214,10000,2,3,0,0.01,12
1.672496944424471,1.6802268207936886,0.007729876369217514,10000,2,3,0,0.01,12
1.6724857033773508,1.6783095270620638,0.005823823684713014,10000,2,3,0,0.01,12
1.6724786707798711,1.6776526148461395,0.0051739440662683656,10000,2,3,0,0.01,12
1.6724734371152676,1.6784244885832298,0.005951051467962154,10000,2,3,0,0.01,12
1.672472709436102,1.7050790939647464,0.032606384528644394,10000,2,3,0,0.01,12
