L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
21340961898.453712,5377941482.760407,-15963020415.693306,761940,6,3,0,0.01,25
12168542149.591368,5377941482.760407,-6790600666.83096,761940,6,3,0,0.01,25
8974868456.680052,5377941482.760407,-3596926973.9196444,761940,6,3,0,0.01,25
7374446949.94406,5377941482.760407,-1996505467.1836529,761940,6,3,0,0.01,25
6497239593.725998,5377941482.760407,-1119298110.9655905,761940,6,3,0,0.01,25
6006766793.51658,5377941482.760407,-628825310.7561722,761940,6,3,0,0.01,25
5731271326.164648,5377941482.760407,-353329843.4042406,761940,6,3,0,0.01,25
5576366444.053182,5377941482.760407,-198424961.2927742,761940,6,3,0,0.01,25
5489238548.852504,5377941482.760407,-111297066.09209633,761940,6,3,0,0.01,25
5440226367.765674,5377941482.760407,-62284885.00526619,761940,6,3,0,0.01,25
5412661537.281659,5377941482.760407,-34720054.52125168,761940,6,3,0,0.01,25
5397154027.339998,5377941482.760407,-19212544.579590797,761940,6,3,0,0.01,25
5388432447.751285,5377941482.760407,-10490964.990877151,761940,6,3,0,0.01,25
5383525943.135245,5377941482.760407,-5584460.374837875,761940,6,3,0,0.01,25
5380766021.926036,5377941482.760407,-2824539.165628433,761940,6,3,0,0.01,25
5379213570.82368,5377941482.760407,-1272088.0632724762,761940,6,3,0,0.01,25
5378340361.431531,5377941482.760407,-398878.67112350464,761940,6,3,0,0.01,25
5377849264.722104,5377941482.760407,92218.03830337524,761940,6,3,0,0.01,25
5377572868.448076,5377941482.760407,368614.31233119965,761940,6,3,0,0.01,25
5377417416.908779,5377941482.760407,524065.8516283035,761940,6,3,0,0.01,25
5377330000.873316,5377941482.760407,611481.8870916367,761940,6,3,0,0.01,25
5377280821.811134,5377941482.760407,660660.9492731094,761940,6,3,0,0.01,25
5377253186.3519335,5377941482.760407,688296.4084739685,761940,6,3,0,0.01,25
5377237591.29182,5377941482.760407,703891.4685878754,761940,6,3,0,0.01,25
5377228828.512574,5377941482.760407,712654.247833252,761940,6,3,0,0.01,25
5377223897.057064,5377941482.760407,717585.7033433914,761940,6,3,0,0.01,25
