L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
1263455791.164954,996392737.348045,-267063053.81690896,761940,6,7,0,0.01,13,125.0,15.625,203.125,0.0,0.0,0.0,406.25,359.375
994340626.1051546,991696923.3426282,-2643702.762526393,761940,6,7,0,0.01,13,0.0,15.625,203.125,0.0,0.0,0.0,375.0,0.0
990466149.6113975,990418619.8845043,-47529.72689318657,761940,6,7,0,0.01,13,0.0,15.625,234.375,0.0,0.0,0.0,375.0,0.0
989698696.3546189,990123163.7675129,424467.41289401054,761940,6,7,0,0.01,13,0.0,15.625,218.75,0.0,0.0,0.0,390.625,0.0
989471919.0138189,989567678.9308,95759.91698110104,761940,6,7,0,0.01,13,0.0,15.625,203.125,0.0,0.0,0.0,375.0,0.0
989331935.9362762,989379143.3972731,47207.460996866226,761940,6,7,0,0.01,13,0.0,15.625,218.75,0.0,0.0,0.0,390.625,0.0
989240918.345726,989512932.5884572,272014.24273121357,761940,6,7,0,0.01,13,0.0,15.625,218.75,0.0,0.0,0.0,375.0,0.0
989181247.8469431,989328215.5408188,146967.69387567043,761940,6,7,0,0.01,13,0.0,15.625,234.375,0.0,0.0,0.0,359.375,0.0
989142019.3925928,989176980.9143602,34961.52176737785,761940,6,7,0,0.01,13,0.0,15.625,203.125,0.0,0.0,0.0,406.25,0.0
989116119.3264,989150319.6903367,34200.363936662674,761940,6,7,0,0.01,13,0.0,15.625,203.125,0.0,0.0,0.0,375.0,0.0
989099047.6116912,989119397.1906915,20349.579000234604,761940,6,7,0,0.01,13,0.0,15.625,234.375,0.0,0.0,0.0,375.0,0.0
989087754.8856001,989071462.2164763,-16292.669123768806,761940,6,7,0,0.01,13,0.0,15.625,218.75,0.0,0.0,0.0,406.25,0.0
989066408.9221011,989078151.4929628,11742.570861697197,761940,6,7,0,0.01,13,0.0,15.625,218.75,0.0,0.0,0.0,375.0,0.0
989065832.2869864,989069329.617967,3497.330980658531,761940,6,7,0,0.01,13,0.0,15.625,218.75,0.0,0.0,0.0,390.625,0.0
