L_sketching_resample,L_base,L_sketching,L_opt
4.63953813125494,7.039079853807643,4.63953813125494,3.6574675002102763
4.500264634932684,4.923574796425684,4.500264634932684,3.6574675002102763
4.498819041551468,4.509590118652344,4.498819041551468,3.6574675002102763
4.498790689034562,4.499139245084383,4.498790689034562,3.6574675002102763
4.498788018509226,4.498817096893986,4.498788018509226,3.6574675002102763
