L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
3.875669097230465e+36,3.467931741751642e+35,-3.528875923055301e+36,732977,17,5,0,0.01,10,218.75,31.25,484.375,0.0,0.0,0.0,843.75,500.0
3.466985960237776e+35,4.4442511549073366e+35,9.772651946695608e+34,732977,17,5,0,0.01,10,0.0,15.625,484.375,0.0,0.0,0.0,812.5,0.0
3.466864816820371e+35,3.320154412345213e+35,-1.4671040447515784e+34,732977,17,5,0,0.01,10,0.0,15.625,484.375,0.0,0.0,0.0,796.875,0.0
3.268577961493036e+35,3.4432230092922706e+35,1.746450477992345e+34,732977,17,5,0,0.01,10,0.0,31.25,468.75,0.0,0.0,0.0,828.125,0.0
3.2368479733336055e+35,5.0381201455925745e+35,1.801272172258969e+35,732977,17,5,0,0.01,10,0.0,31.25,484.375,0.0,0.0,0.0,796.875,0.0
3.2289139656858293e+35,3.221624261446482e+35,-7.28970423934736e+32,732977,17,5,0,0.01,10,0.0,31.25,484.375,0.0,0.0,0.0,796.875,0.0
3.2170559831339385e+35,3.215808264720773e+35,-1.2477184131653143e+32,732977,17,5,0,0.01,10,0.0,15.625,484.375,0.0,0.0,0.0,812.5,0.0
3.21243780935179e+35,7.431957285217743e+35,4.219519475865953e+35,732977,17,5,0,0.01,10,0.0,31.25,484.375,0.0,0.0,0.0,796.875,0.0
3.212316911958145e+35,3.427376226272202e+35,2.1505931431405706e+34,732977,17,5,0,0.01,10,0.0,31.25,468.75,0.0,0.0,0.0,796.875,0.0
3.212308129176595e+35,4.950062020146354e+35,1.7377538909697587e+35,732977,17,5,0,0.01,10,0.0,15.625,484.375,0.0,0.0,0.0,812.5,0.0
3.2123077899397257e+35,9.914583835845119e+35,6.702276045905393e+35,732977,17,5,0,0.01,10,0.0,15.625,484.375,0.0,0.0,0.0,812.5,0.0
