L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
495.2830577793249,484.2146051243346,-11.068452654990324,531441,12,4,0,0.01,10,140.625,15.625,218.75,0.0,0.0,0.0,343.75,265.625
483.9853968801002,484.39750103425723,0.41210415415702073,531441,12,4,0,0.01,10,0.0,15.625,218.75,0.0,0.0,0.0,359.375,0.0
483.97515272649326,484.22065273822164,0.24550001172838165,531441,12,4,0,0.01,10,0.0,15.625,218.75,0.0,0.0,0.0,359.375,0.0
483.96981082126626,484.09494487369335,0.12513405242708586,531441,12,4,0,0.01,10,0.0,15.625,234.375,0.0,0.0,0.0,359.375,0.0
483.9662895769237,483.9959557391883,0.029666162264561535,531441,12,4,0,0.01,10,0.0,0.0,234.375,0.0,0.0,0.0,375.0,0.0
483.9638672995526,483.9725255014929,0.008658201940306753,531441,12,4,0,0.01,10,0.0,15.625,218.75,0.0,0.0,0.0,343.75,0.0
483.9619010161735,483.9802951466217,0.018394130448200485,531441,12,4,0,0.01,10,0.0,15.625,234.375,0.0,0.0,0.0,359.375,0.0
483.9605307719487,483.97359041197865,0.01305964002995097,531441,12,4,0,0.01,10,0.0,15.625,218.75,0.0,0.0,0.0,343.75,0.0
483.9594975152648,483.9601150598638,0.0006175445990379558,531441,12,4,0,0.01,10,0.0,0.0,250.0,0.0,0.0,0.0,328.125,0.0
483.95881491309297,483.96586817317745,0.007053260084489921,531441,12,4,0,0.01,10,0.0,15.625,187.5,0.0,0.0,0.0,359.375,0.0
483.95835118989856,483.96262987360063,0.00427868370206852,531441,12,4,0,0.01,10,0.0,15.625,218.75,0.0,0.0,0.0,343.75,0.0
