,L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_opt
0,249.18542416918464,234.62519765308065,-14.560226516103995,59049,10,5,0,0.01,49,221.46840162757385
1,231.8021972138994,224.5484219225679,-7.253775291331493,59049,10,5,0,0.01,49,221.46840162757385
2,229.9621032925965,231.6474893239032,1.685386031306649,59049,10,5,0,0.01,49,221.46840162757385
3,229.5799603547848,223.873669521553,-5.7062908332318045,59049,10,5,0,0.01,49,221.46840162757385
4,229.4493882516988,231.06601810236867,1.6166298506698524,59049,10,5,0,0.01,49,221.46840162757385
5,229.4061923174789,231.62562565275545,2.2194333352765057,59049,10,5,0,0.01,49,221.46840162757385
6,229.38960031195845,230.9027255500974,1.5131252381389402,59049,10,5,0,0.01,49,221.46840162757385
7,229.3813071252229,231.2505181126733,1.8692109874504297,59049,10,5,0,0.01,49,221.46840162757385
8,229.37849799325,230.3855270372841,1.0070290440341694,59049,10,5,0,0.01,49,221.46840162757385
9,229.37708649978265,232.63877198750072,3.261685487718097,59049,10,5,0,0.01,49,221.46840162757385
10,229.37589067943725,230.7441169014368,1.3682262219995494,59049,10,5,0,0.01,49,221.46840162757385
11,229.37483751150964,232.38309619418615,3.0082586826765407,59049,10,5,0,0.01,49,221.46840162757385
12,229.37404589538272,225.48788066916495,-3.8861652262177415,59049,10,5,0,0.01,49,221.46840162757385
13,229.37313630378063,223.66838592158555,-5.704750382195073,59049,10,5,0,0.01,49,221.46840162757385
14,229.37233762304533,230.55576908537287,1.1834314623275477,59049,10,5,0,0.01,49,221.46840162757385
15,229.3717311998492,233.1087808644628,3.737049664613579,59049,10,5,0,0.01,49,221.46840162757385
16,229.37107763274307,231.47250124215495,2.10142360941191,59049,10,5,0,0.01,49,221.46840162757385
17,229.37077737705704,231.64025103795765,2.269473660900616,59049,10,5,0,0.01,49,221.46840162757385
18,229.37067866681704,231.73465956981823,2.36398090300122,59049,10,5,0,0.01,49,221.46840162757385
19,229.37061647263823,223.30346446448627,-6.067152008151993,59049,10,5,0,0.01,49,221.46840162757385
20,229.3705949425886,222.89595226491747,-6.474642677671142,59049,10,5,0,0.01,49,221.46840162757385
21,229.37053893516295,232.23915406870813,2.8686151335451484,59049,10,5,0,0.01,49,221.46840162757385
22,229.37047927046763,231.08561864909495,1.715139378627356,59049,10,5,0,0.01,49,221.46840162757385
23,229.37043103827023,233.1638132518105,3.793382213540241,59049,10,5,0,0.01,49,221.46840162757385
24,229.37038566890928,231.45810389351388,2.0877182246046004,59049,10,5,0,0.01,49,221.46840162757385
25,229.37036392596448,231.8197021502633,2.449338224298856,59049,10,5,0,0.01,49,221.46840162757385
26,229.3703247996008,223.67680363717488,-5.693521162425952,59049,10,5,0,0.01,49,221.46840162757385
27,229.37020313605743,231.68650951274063,2.3163063766831726,59049,10,5,0,0.01,49,221.46840162757385
28,229.36999203920445,231.42958965399703,2.059597614792608,59049,10,5,0,0.01,49,221.46840162757385
29,229.36969389184264,231.3248507429108,1.9551568510681532,59049,10,5,0,0.01,49,221.46840162757385
30,229.36934092538576,223.7561341539204,-5.613206771465372,59049,10,5,0,0.01,49,221.46840162757385
31,229.3689436240367,231.14865573795424,1.7797121139175545,59049,10,5,0,0.01,49,221.46840162757385
32,229.36857818741728,232.28412580454733,2.9155476171300734,59049,10,5,0,0.01,49,221.46840162757385
33,229.36831343048013,231.10507894927923,1.7367655187991031,59049,10,5,0,0.01,49,221.46840162757385
34,229.3682346524578,230.89079028974564,1.5225556372878373,59049,10,5,0,0.01,49,221.46840162757385
35,229.3682163102435,231.74466620916337,2.376449898919873,59049,10,5,0,0.01,49,221.46840162757385
36,229.36820621751897,230.86462225391168,1.4964160363927022,59049,10,5,0,0.01,49,221.46840162757385
37,229.36820214115164,224.69148609894705,-4.6767160422046175,59049,10,5,0,0.01,49,221.46840162757385
38,229.36820080725371,231.3057813565196,1.9375805492658744,59049,10,5,0,0.01,49,221.46840162757385
39,229.36819588506737,231.23832069621625,1.870124811148884,59049,10,5,0,0.01,49,221.46840162757385
40,229.3681851370247,231.4596828442396,2.09149770721487,59049,10,5,0,0.01,49,221.46840162757385
41,229.3681740041517,230.94275177274952,1.5745777685978055,59049,10,5,0,0.01,49,221.46840162757385
42,229.3681597480794,232.24707412931528,2.8789143812358877,59049,10,5,0,0.01,49,221.46840162757385
43,229.36812989097533,231.71136155034708,2.343231659371753,59049,10,5,0,0.01,49,221.46840162757385
44,229.3681026773232,232.4084436194313,3.040340942108088,59049,10,5,0,0.01,49,221.46840162757385
45,229.36807268346425,231.7294588366229,2.361386153158662,59049,10,5,0,0.01,49,221.46840162757385
46,229.36802911750877,232.679214177098,3.311185059589235,59049,10,5,0,0.01,49,221.46840162757385
47,229.36800578120352,225.14713951645632,-4.220866264747201,59049,10,5,0,0.01,49,221.46840162757385
48,229.36798958526563,231.2936677705636,1.925678185297926,59049,10,5,0,0.01,49,221.46840162757385
49,229.36798142627677,230.751138652357,1.3831572260802716,59049,10,5,0,0.01,49,221.46840162757385
