L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
453.0742254894431,422.2743708581931,-30.799854631250014,581835,10,5,0,0.01,12
443.12448285499033,422.2743708581931,-20.85011199679724,581835,10,5,0,0.01,12
439.6916833368662,422.2743708581931,-17.417312478673125,581835,10,5,0,0.01,12
436.9006445606889,422.2743708581931,-14.62627370249578,581835,10,5,0,0.01,12
433.35127013685246,422.2743708581931,-11.076899278659369,581835,10,5,0,0.01,12
429.65108939563095,422.2743708581931,-7.376718537437853,581835,10,5,0,0.01,12
427.0495674921789,422.2743708581931,-4.775196633985786,581835,10,5,0,0.01,12
425.42432039074936,422.2743708581931,-3.1499495325562634,581835,10,5,0,0.01,12
424.34423770690285,422.2743708581931,-2.0698668487097507,581835,10,5,0,0.01,12
423.57490795808053,422.2743708581931,-1.3005370998874355,581835,10,5,0,0.01,12
422.9826750391717,422.2743708581931,-0.7083041809785868,581835,10,5,0,0.01,12
422.52120976053243,422.2743708581931,-0.24683890233933425,581835,10,5,0,0.01,12
422.1872647809509,422.2743708581931,0.08710607724219699,581835,10,5,0,0.01,12
