L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
5.203233641265173,2.9312322927521524,-2.272001348513021,100000,3,6,0,0.01,49
2.9234115193401515,2.9396538313340574,0.01624231199390591,100000,3,6,0,0.01,49
2.9231281042907575,2.937559810215576,0.014431705924818683,100000,3,6,0,0.01,49
2.922927570297651,2.9447308465986914,0.02180327630104051,100000,3,6,0,0.01,49
2.9227397794210703,2.9386050797096783,0.015865300288607997,100000,3,6,0,0.01,49
2.922549791610975,2.9388769148927594,0.016327123281784317,100000,3,6,0,0.01,49
2.922375030062478,2.937339859892637,0.014964829830158788,100000,3,6,0,0.01,49
2.922251359893018,2.951980817857739,0.02972945796472093,100000,3,6,0,0.01,49
2.9221291030603296,2.9371178756728704,0.014988772612540835,100000,3,6,0,0.01,49
2.921975775754835,2.929848204244563,0.007872428489728023,100000,3,6,0,0.01,49
2.9218230613822804,2.9318616439358944,0.010038582553614006,100000,3,6,0,0.01,49
2.921659276019427,2.9365125063145308,0.01485323029510388,100000,3,6,0,0.01,49
2.921506638300178,2.947795651650371,0.02628901335019318,100000,3,6,0,0.01,49
2.921362312402345,2.9458651721364357,0.02450285973409061,100000,3,6,0,0.01,49
2.9212196364154526,2.9382458961318982,0.01702625971644567,100000,3,6,0,0.01,49
2.9210854011591656,2.939049642110053,0.017964240950887334,100000,3,6,0,0.01,49
2.9209716956096394,2.944837674740036,0.023865979130396564,100000,3,6,0,0.01,49
2.9208620119076034,2.9297736481865244,0.008911636278920998,100000,3,6,0,0.01,49
2.9207441508207808,2.9446135141444043,0.02386936332362355,100000,3,6,0,0.01,49
2.9206185866333385,2.9463791717040726,0.025760585070734088,100000,3,6,0,0.01,49
2.9204786194329464,2.9298699112395723,0.009391291806625901,100000,3,6,0,0.01,49
2.9203402606184174,2.9448256060788727,0.02448534546045522,100000,3,6,0,0.01,49
2.9202235072385374,2.9336145469645,0.01339103972596245,100000,3,6,0,0.01,49
2.9200824434351893,2.9368301186537673,0.016747675218578006,100000,3,6,0,0.01,49
2.919928554341506,2.939137716741765,0.01920916240025905,100000,3,6,0,0.01,49
2.9197829865936002,2.9444981963878187,0.024715209794218485,100000,3,6,0,0.01,49
2.9196379505840064,2.9405723839631874,0.020934433379180994,100000,3,6,0,0.01,49
2.9194737644479734,2.941266465407591,0.021792700959617495,100000,3,6,0,0.01,49
2.9193140998326386,2.949561688534214,0.030247588701575623,100000,3,6,0,0.01,49
2.9191258828999107,2.9353658853517337,0.016240002451823,100000,3,6,0,0.01,49
2.9189537015503593,2.954128816435576,0.03517511488521663,100000,3,6,0,0.01,49
2.9187891669015307,2.9443729787813737,0.025583811879843044,100000,3,6,0,0.01,49
2.918605375107161,2.9587716164501443,0.04016624134298352,100000,3,6,0,0.01,49
2.9184249377807463,2.942042006308811,0.023617068528064777,100000,3,6,0,0.01,49
2.9182592230734388,2.9457653545646334,0.02750613149119463,100000,3,6,0,0.01,49
2.9180820723337577,2.942215203777611,0.024133131443853095,100000,3,6,0,0.01,49
2.91793621626233,2.9478173590570327,0.029881142794702775,100000,3,6,0,0.01,49
2.917780913803023,2.9580893928234815,0.04030847902045842,100000,3,6,0,0.01,49
2.917614894055579,2.9509767450127122,0.0333618509571334,100000,3,6,0,0.01,49
2.9174553509281353,2.9325016337592595,0.015046282831124191,100000,3,6,0,0.01,49
2.91731891056979,2.935905252905451,0.0185863423356607,100000,3,6,0,0.01,49
2.917173589475542,2.940557320600634,0.023383731125091956,100000,3,6,0,0.01,49
2.917045129137768,2.937377266472444,0.02033213733467587,100000,3,6,0,0.01,49
2.916938702137761,2.935021268555116,0.01808256641735495,100000,3,6,0,0.01,49
2.916826790725839,2.942715661114144,0.02588887038830512,100000,3,6,0,0.01,49
2.9167170343584417,2.9451345380615965,0.02841750370315488,100000,3,6,0,0.01,49
2.916624655435269,2.9393317854848493,0.02270713004958047,100000,3,6,0,0.01,49
2.9165418665206966,2.9612040163845674,0.04466214986387085,100000,3,6,0,0.01,49
2.916461308240535,2.934962317254331,0.018501009013796033,100000,3,6,0,0.01,49
2.9163950172096236,2.932155424609418,0.015760407399794563,100000,3,6,0,0.01,49
