L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
1.9120205102619625,1.6779701065094652,-0.2340504037524973,46415,2,3,0,0.01,14
1.74169298524007,1.6779701065094652,-0.06372287873060478,46415,2,3,0,0.01,14
1.6888621639414325,1.6779701065094652,-0.010892057431967306,46415,2,3,0,0.01,14
1.6684903767911081,1.6779701065094652,0.009479729718357088,46415,2,3,0,0.01,14
1.6606786002674154,1.6680995865795758,0.007420986312160371,46415,2,3,0,0.01,14
1.657503510631404,1.6779701065094652,0.02046659587806121,46415,2,3,0,0.01,14
1.6562732949597614,1.6779701065094652,0.02169681154970382,46415,2,3,0,0.01,14
1.6557435835775374,1.6779701065094652,0.02222652293192784,46415,2,3,0,0.01,14
1.6555430956401505,1.6625566405154817,0.007013544875331235,46415,2,3,0,0.01,14
1.6554605078274776,1.6625566405154817,0.007096132688004131,46415,2,3,0,0.01,14
1.6554222191362977,1.6625566405154817,0.007134421379183964,46415,2,3,0,0.01,14
1.6553987744394094,1.6625566405154817,0.007157866076072272,46415,2,3,0,0.01,14
1.6553868090399453,1.6625566405154817,0.007169831475536403,46415,2,3,0,0.01,14
1.6553822813893397,1.6625566405154817,0.007174359126141949,46415,2,3,0,0.01,14
1.6553807381445231,1.6625566405154817,0.007175902370958553,46415,2,3,0,0.01,14
