L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
8.216401040812078,4.5303806321452535,-3.686020408666825,1000000,3,3,0,0.01,23
7.329627798405255,4.5303806321452535,-2.7992471662600016,1000000,3,3,0,0.01,23
7.327591358653185,4.5303806321452535,-2.797210726507932,1000000,3,3,0,0.01,23
7.326501447939851,4.5303806321452535,-2.7961208157945974,1000000,3,3,0,0.01,23
7.324896133429673,4.5303806321452535,-2.79451550128442,1000000,3,3,0,0.01,23
7.322224928145842,4.5303806321452535,-2.7918442960005887,1000000,3,3,0,0.01,23
7.317820587163667,4.5303806321452535,-2.7874399550184137,1000000,3,3,0,0.01,23
7.310705098452355,4.5303806321452535,-2.7803244663071016,1000000,3,3,0,0.01,23
7.299762930311507,4.5303806321452535,-2.7693822981662537,1000000,3,3,0,0.01,23
7.283173332927681,4.5303806321452535,-2.752792700782427,1000000,3,3,0,0.01,23
7.257831659880754,4.5303806321452535,-2.7274510277355004,1000000,3,3,0,0.01,23
7.219699592246601,4.5303806321452535,-2.689318960101348,1000000,3,3,0,0.01,23
7.16129138044507,4.5303806321452535,-2.630910748299817,1000000,3,3,0,0.01,23
7.066072184255878,4.5303806321452535,-2.5356915521106247,1000000,3,3,0,0.01,23
6.888573501743405,4.5303806321452535,-2.3581928695981516,1000000,3,3,0,0.01,23
6.508840121205702,4.5303806321452535,-1.978459489060448,1000000,3,3,0,0.01,23
5.742977628028497,4.5303806321452535,-1.2125969958832439,1000000,3,3,0,0.01,23
4.885207177904496,4.5303806321452535,-0.35482654575924233,1000000,3,3,0,0.01,23
4.567027377170581,4.5303806321452535,-0.03664674502532783,1000000,3,3,0,0.01,23
4.531031459147068,4.5303806321452535,-0.0006508270018148465,1000000,3,3,0,0.01,23
4.5287873227263855,4.5303806321452535,0.0015933094188680386,1000000,3,3,0,0.01,23
4.52866760127282,4.5303806321452535,0.00171303087243313,1000000,3,3,0,0.01,23
4.5286617255627535,4.5303806321452535,0.0017189065825000682,1000000,3,3,0,0.01,23
4.528661444782173,4.5303806321452535,0.001719187363080188,1000000,3,3,0,0.01,23
