L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
3.2030578723856156,3.1521281041991727,-0.0509297681864429,100000,3,6,0,0.01,29
3.1323661172835675,3.1264962151112785,-0.005869902172288999,100000,3,6,0,0.01,29
3.1159523744517803,3.146853426420486,0.03090105196870585,100000,3,6,0,0.01,29
3.1146539589572955,3.140575920293671,0.0259219613363757,100000,3,6,0,0.01,29
3.1142275719737347,3.130859906992652,0.016632335018917477,100000,3,6,0,0.01,29
3.1140380316610208,3.1321999607016258,0.018161929040604985,100000,3,6,0,0.01,29
3.113918069249974,3.1402778912498395,0.026359821999865307,100000,3,6,0,0.01,29
3.1138425510970813,3.142422344834784,0.028579793737702808,100000,3,6,0,0.01,29
3.113793056849871,3.1268166849470127,0.01302362809714186,100000,3,6,0,0.01,29
3.113754928620931,3.1377719080881104,0.0240169794671794,100000,3,6,0,0.01,29
3.113735218454249,3.1299703101371943,0.016235091682945235,100000,3,6,0,0.01,29
3.113717890579389,3.1531206348703207,0.03940274429093149,100000,3,6,0,0.01,29
3.1136980438979354,3.131441517541946,0.01774347364401052,100000,3,6,0,0.01,29
3.113670129194288,3.137866177099039,0.024196047904750717,100000,3,6,0,0.01,29
3.1136403086794147,3.140690742682392,0.02705043400297713,100000,3,6,0,0.01,29
3.113621316666011,3.13444377368638,0.020822457020369,100000,3,6,0,0.01,29
3.1136062765232597,3.1351118767611523,0.021505600237892608,100000,3,6,0,0.01,29
3.1135809488541923,3.135565347536097,0.021984398681904604,100000,3,6,0,0.01,29
3.113562328105134,3.1330103279027517,0.019447999797617577,100000,3,6,0,0.01,29
3.113553433598067,3.1332722782746294,0.019718844676562597,100000,3,6,0,0.01,29
3.1135472728119944,3.1347572188253996,0.0212099460134052,100000,3,6,0,0.01,29
3.113539151589531,3.1375489586097243,0.024009807020193286,100000,3,6,0,0.01,29
3.1135288087031787,3.1317479611562264,0.018219152453047727,100000,3,6,0,0.01,29
3.1135217477430666,3.135680494096864,0.022158746353797554,100000,3,6,0,0.01,29
3.113515560984222,3.131086353528578,0.017570792544355562,100000,3,6,0,0.01,29
3.11351037996371,3.143552485879911,0.030042105916201045,100000,3,6,0,0.01,29
3.113503921971854,3.145202554022452,0.031698632050598086,100000,3,6,0,0.01,29
3.1134971443732695,3.130289866158869,0.01679272178559943,100000,3,6,0,0.01,29
3.113492722760627,3.1299398011116866,0.01644707835105974,100000,3,6,0,0.01,29
3.113490418278298,3.1355675591727805,0.02207714089448265,100000,3,6,0,0.01,29
