L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
3.7883104838594863,2.9349950398605706,-0.8533154439989157,100000,3,6,0,0.01,49
2.923925685936142,3.642247611149038,0.7183219252128956,100000,3,6,0,0.01,49
2.9233234008948346,2.9562037654943434,0.03288036459950883,100000,3,6,0,0.01,49
2.923038449019529,2.9310636433296176,0.008025194310088413,100000,3,6,0,0.01,49
2.922869056545699,4.565934114930636,1.6430650583849369,100000,3,6,0,0.01,49
2.9227328650882964,3.162556450231679,0.23982358514338253,100000,3,6,0,0.01,49
2.9226348286965087,7.047588607384342,4.124953778687834,100000,3,6,0,0.01,49
2.922550085153051,3.7905312659858517,0.8679811808328006,100000,3,6,0,0.01,49
2.922470868692668,5.9538162278037285,3.0313453591110604,100000,3,6,0,0.01,49
2.922383250883932,4.276372546415191,1.353989295531259,100000,3,6,0,0.01,49
2.9222954969291193,4.070604122798515,1.1483086258693955,100000,3,6,0,0.01,49
2.92222377114353,4.326394731999063,1.4041709608555326,100000,3,6,0,0.01,49
2.9221556582197565,6.9755500112475035,4.0533943530277465,100000,3,6,0,0.01,49
2.9220880510937928,3.0000655102216487,0.07797745912785592,100000,3,6,0,0.01,49
2.9220141354451967,3.007229648120146,0.08521551267494942,100000,3,6,0,0.01,49
2.9219291549099715,2.943243790495454,0.0213146355854823,100000,3,6,0,0.01,49
2.9218589689766237,4.2712535118393875,1.3493945428627638,100000,3,6,0,0.01,49
2.9217824119077043,3.244971798608638,0.32318938670093367,100000,3,6,0,0.01,49
2.9216995858412305,4.169824628099354,1.2481250422581236,100000,3,6,0,0.01,49
2.92161590443519,3.5483215710079055,0.6267056665727155,100000,3,6,0,0.01,49
2.9215441788177627,3.0900491803020693,0.16850500148430658,100000,3,6,0,0.01,49
2.9214661480563353,3.4792429243787715,0.5577767763224362,100000,3,6,0,0.01,49
2.921390891737322,3.565032975194229,0.643642083456907,100000,3,6,0,0.01,49
2.921315877979396,2.960267825006767,0.038951947027370704,100000,3,6,0,0.01,49
2.9212713532889216,3.8650244491970303,0.9437530959081086,100000,3,6,0,0.01,49
2.9212250602089846,6.136152942667054,3.214927882458069,100000,3,6,0,0.01,49
2.921179126769717,3.1471189864016313,0.22593985963191443,100000,3,6,0,0.01,49
2.921131391300177,3.1867908628850734,0.26565947158489633,100000,3,6,0,0.01,49
2.921085522661158,3.471062418872923,0.5499768962117648,100000,3,6,0,0.01,49
2.921046340404015,3.0133743718395456,0.09232803143553081,100000,3,6,0,0.01,49
2.921011715292155,3.3263724068775775,0.40536069158542265,100000,3,6,0,0.01,49
2.9209820740856904,2.9676073240816883,0.04662524999599782,100000,3,6,0,0.01,49
2.9209516722162663,2.94170287183876,0.020751199622493832,100000,3,6,0,0.01,49
2.920911578170194,3.4107780578345848,0.48986647966439056,100000,3,6,0,0.01,49
2.92086637028914,3.3529834830209637,0.43211711273182374,100000,3,6,0,0.01,49
2.9208141805306576,3.3584833647230483,0.43766918419239076,100000,3,6,0,0.01,49
2.92077063008545,3.425832038156399,0.505061408070949,100000,3,6,0,0.01,49
2.920724229593806,3.232195483799507,0.311471254205701,100000,3,6,0,0.01,49
2.9206829767660207,3.0997421322460195,0.17905915547999873,100000,3,6,0,0.01,49
2.920646177674658,2.928921797866826,0.008275620192167654,100000,3,6,0,0.01,49
2.920610906547189,5.043460956482586,2.1228500499353973,100000,3,6,0,0.01,49
2.9205798900494724,3.1748560610272274,0.254276170977755,100000,3,6,0,0.01,49
2.920554244793715,2.9396444738232304,0.019090229029515182,100000,3,6,0,0.01,49
2.9205331402596855,6.120829807312055,3.2002966670523696,100000,3,6,0,0.01,49
2.9205056966463734,2.9782681723446514,0.05776247569827797,100000,3,6,0,0.01,49
2.9204833112264663,4.420716046553327,1.5002327353268607,100000,3,6,0,0.01,49
2.9204612448096623,4.310983152330515,1.3905219075208524,100000,3,6,0,0.01,49
2.920439041129246,3.1652515783496042,0.24481253722035845,100000,3,6,0,0.01,49
2.920419278841636,2.965414626054942,0.044995347213306225,100000,3,6,0,0.01,49
2.92040575273894,3.1095240466356913,0.18911829389675106,100000,3,6,0,0.01,49
