L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
250859428.8637437,244506450.16397968,-6352978.699764013,110527,8,7,0,0.01,16,31.25,0.0,31.25,0.0,0.0,0.0,62.5,78.125
240490311.77557173,242044732.15636155,1554420.3807898164,110527,8,7,0,0.01,16,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
239206441.7073882,240222734.4108714,1016292.7034831941,110527,8,7,0,0.01,16,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
238735047.63777018,238883804.7231776,148757.0854074359,110527,8,7,0,0.01,16,0.0,0.0,46.875,0.0,0.0,0.0,46.875,0.0
238553663.5158714,238599285.4030126,45621.88714119792,110527,8,7,0,0.01,16,0.0,15.625,31.25,0.0,0.0,0.0,46.875,0.0
238496310.11289668,238745295.03778532,248984.92488864064,110527,8,7,0,0.01,16,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
238449216.06104347,238539006.6953512,89790.63430774212,110527,8,7,0,0.01,16,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
238413202.914563,238718428.37698567,305225.46242266893,110527,8,7,0,0.01,16,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
238390468.4008858,238420605.68618503,30137.285299241543,110527,8,7,0,0.01,16,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
238375867.61925617,240732983.5143968,2357115.895140618,110527,8,7,0,0.01,16,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
238365092.4560513,238393541.86041582,28449.404364526272,110527,8,7,0,0.01,16,0.0,0.0,46.875,0.0,0.0,0.0,46.875,0.0
238358288.49138603,238410740.95001256,52452.458626538515,110527,8,7,0,0.01,16,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
238353573.4220586,238394703.41227406,41129.990215450525,110527,8,7,0,0.01,16,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
238351695.76760072,238438325.54181826,86629.77421754599,110527,8,7,0,0.01,16,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
238350923.27101648,238421537.5252459,70614.25422942638,110527,8,7,0,0.01,16,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
238350627.56017298,238407473.40010458,56845.83993160725,110527,8,7,0,0.01,16,0.0,0.0,46.875,0.0,0.0,0.0,46.875,0.0
238350451.18162823,238436935.98130396,86484.79967573285,110527,8,7,0,0.01,16,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
