L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
9.304959464178276,6.765688440341176,-2.5392710238371006,177147,11,7,0,0.01,27,46.875,0.0,109.375,0.0,0.0,0.0,140.625,46.875
6.737281246713266,8.942233396861122,2.2049521501478555,177147,11,7,0,0.01,27,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
6.734670868831199,7.582023910786231,0.8473530419550315,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.733116767253202,9.899811227761926,3.166694460508724,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.731961463582374,8.535838463390643,1.8038769998082689,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,140.625,0.0
6.7309841084796815,7.454550500213915,0.7235663917342334,177147,11,7,0,0.01,27,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
6.729939497936498,8.341058622681308,1.6111191247448096,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.728830915382826,8.815044451520958,2.086213536138132,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.727781242443103,7.751180669203937,1.0233994267608342,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.726888358760707,7.371555111260289,0.6446667524995817,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.72590467795331,8.267117557838874,1.5412128798855642,177147,11,7,0,0.01,27,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
6.7247144486386565,7.774909064012226,1.0501946153735693,177147,11,7,0,0.01,27,0.0,15.625,93.75,0.0,0.0,0.0,156.25,0.0
6.723312002679738,7.299595332221206,0.576283329541468,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.721590438612384,8.144900213577735,1.4233097749653512,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.719207090554721,7.4788952336112136,0.7596881430564926,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.71592649557873,10.171036704083702,3.4551102085049727,177147,11,7,0,0.01,27,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
6.711385595767879,7.4458267410962735,0.7344411453283941,177147,11,7,0,0.01,27,0.0,15.625,93.75,0.0,0.0,0.0,156.25,0.0
6.706000041341202,7.393551629103815,0.6875515877626128,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,140.625,0.0
6.699460545601868,7.485543734178814,0.7860831885769457,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.692249864186311,6.809000611326601,0.11675074714028977,177147,11,7,0,0.01,27,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
6.684863505331731,8.137746846788716,1.4528833414569844,177147,11,7,0,0.01,27,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
6.6779314882071015,7.796951097083873,1.1190196088767719,177147,11,7,0,0.01,27,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
6.671886577563993,9.17925586679548,2.5073692892314865,177147,11,7,0,0.01,27,0.0,15.625,93.75,0.0,0.0,0.0,156.25,0.0
6.669004193307798,8.562827219354872,1.893823026047074,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.668703564223464,7.364441992654792,0.6957384284313282,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.668676672412773,7.871854134049431,1.203177461636658,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.668666259658922,8.585600129215264,1.9169338695563418,177147,11,7,0,0.01,27,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.668661251262899,7.571721411582807,0.9030601603199084,177147,11,7,0,0.01,27,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
