L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
498.4704873650597,477.47800137758395,-20.99248598747573,581835,10,4,0,0.01,20,78.125,15.625,203.125,0.0,0.0,0.0,328.125,203.125
477.10671463961694,470.5899533265733,-6.516761313043617,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
467.76639900903893,487.8335406217393,20.067141612700368,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,312.5,0.0
467.02044493223707,466.1717022538658,-0.8487426783712522,581835,10,4,0,0.01,20,0.0,0.0,218.75,0.0,0.0,0.0,328.125,0.0
465.9026043913259,466.41606026514995,0.5134558738240571,581835,10,4,0,0.01,20,0.0,0.0,218.75,0.0,0.0,0.0,328.125,0.0
465.85198952617844,466.00805390233137,0.15606437615292634,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
465.8188943648306,626.3236632131951,160.5047688483645,581835,10,4,0,0.01,20,0.0,0.0,203.125,0.0,0.0,0.0,343.75,0.0
465.7975149183891,571.9021356678005,106.10462074941142,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
465.78190891460457,577.8352209409338,112.05331202632925,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
465.77042025643533,535.4926418424002,69.72222158596486,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,343.75,0.0
465.76040947000797,613.3905153818934,147.63010591188538,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
465.75277544085105,465.9075003959854,0.15472495513432705,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
465.7470017005893,465.96964112493606,0.22263942434676665,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,343.75,0.0
465.74298869960825,465.8433302634434,0.10034156383517256,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
465.7400485106677,466.0071298703702,0.2670813597025017,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,343.75,0.0
465.73765190359126,466.03425830032126,0.2966063967299988,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
465.73585190929504,465.96074491931915,0.2248930100241182,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,343.75,0.0
465.7345417667295,465.8771672293083,0.14262546257884878,581835,10,4,0,0.01,20,0.0,0.0,218.75,0.0,0.0,0.0,328.125,0.0
465.73353077108817,474.4961273614355,8.762596590347357,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
465.7328096519521,466.1233695470236,0.39055989507147615,581835,10,4,0,0.01,20,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
465.7324212263965,572.1315038991445,106.39908267274797,581835,10,4,0,0.01,20,0.0,0.0,203.125,0.0,0.0,0.0,343.75,0.0
