L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
946414375.7679534,760670422.4714861,-185743953.2964673,761940,6,8,0,0.01,11,187.5,15.625,218.75,0.0,0.0,0.0,437.5,265.625
759674113.19853,758899593.2739964,-774519.9245336056,761940,6,8,0,0.01,11,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
758314712.4054438,758349808.7949566,35096.38951277733,761940,6,8,0,0.01,11,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
758143054.2788451,757867191.8910697,-275862.38777542114,761940,6,8,0,0.01,11,0.0,31.25,218.75,0.0,0.0,0.0,406.25,0.0
757716292.1367357,757753602.8089912,37310.67225551605,761940,6,8,0,0.01,11,0.0,15.625,250.0,0.0,0.0,0.0,390.625,0.0
757700090.5778828,758029585.8248405,329495.24695777893,761940,6,8,0,0.01,11,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
757691682.5335221,757678585.2388575,-13097.294664621353,761940,6,8,0,0.01,11,0.0,15.625,218.75,0.0,0.0,0.0,406.25,0.0
757667772.9318238,757714635.6370001,46862.705176234245,761940,6,8,0,0.01,11,0.0,15.625,250.0,0.0,0.0,0.0,390.625,0.0
757664448.5592734,757691405.2304085,26956.67113518715,761940,6,8,0,0.01,11,0.0,15.625,218.75,0.0,0.0,0.0,437.5,0.0
757662761.8740194,757706834.6391011,44072.76508176327,761940,6,8,0,0.01,11,0.0,15.625,218.75,0.0,0.0,0.0,406.25,0.0
757661816.3901669,757669080.9853233,7264.595156431198,761940,6,8,0,0.01,11,0.0,15.625,234.375,0.0,0.0,0.0,406.25,0.0
757661247.8155301,757706753.0803124,45505.26478230953,761940,6,8,0,0.01,11,0.0,15.625,218.75,0.0,0.0,0.0,437.5,0.0
