L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
7.471007956178969,3.3375333365384128,-4.133474619640556,100000,3,4,0,0.01,12
4.82151769418935,3.3375333365384128,-1.4839843576509368,100000,3,4,0,0.01,12
4.029933350039941,3.3375333365384128,-0.692400013501528,100000,3,4,0,0.01,12
3.538781035594074,3.3375333365384128,-0.2012476990556613,100000,3,4,0,0.01,12
3.38062369168874,3.3375333365384128,-0.04309035515032722,100000,3,4,0,0.01,12
3.3430500410493753,3.3375333365384128,-0.0055167045109625334,100000,3,4,0,0.01,12
3.333809007448546,3.3375333365384128,0.0037243290898669734,100000,3,4,0,0.01,12
3.331643597256472,3.3375333365384128,0.005889739281940809,100000,3,4,0,0.01,12
3.331105310031299,3.3375333365384128,0.0064280265071139375,100000,3,4,0,0.01,12
3.3309693520616253,3.3375333365384128,0.006563984476787521,100000,3,4,0,0.01,12
3.3309416074225537,3.3375333365384128,0.006591729115859035,100000,3,4,0,0.01,12
3.3309351811076864,3.3375333365384128,0.006598155430726393,100000,3,4,0,0.01,12
3.3309336192705774,3.3375333365384128,0.00659971726783537,100000,3,4,0,0.01,12
