L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
3673867712.8471856,3028877668.794366,-644990044.0528197,761940,6,4,0,0.01,1
3026550867.306525,3028877668.794366,2326801.4878406525,761940,6,4,0,0.01,1
