L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
1799434337.1296296,1099087253.158189,-700347083.9714406,110527,8,3,0,0.01,18,0.0,15.625,15.625,0.0,0.0,0.0,31.25,15.625
1091290625.1053014,1083960445.2164993,-7330179.888802052,110527,8,3,0,0.01,18,0.0,15.625,15.625,0.0,0.0,0.0,31.25,0.0
1081943419.556899,1084584495.9852378,2641076.428338766,110527,8,3,0,0.01,18,0.0,15.625,15.625,0.0,0.0,0.0,31.25,0.0
1081319247.7023962,1082820526.803587,1501279.1011908054,110527,8,3,0,0.01,18,0.0,15.625,15.625,0.0,0.0,0.0,46.875,0.0
1081111436.8241084,1081471333.11096,359896.2868516445,110527,8,3,0,0.01,18,0.0,0.0,15.625,0.0,0.0,0.0,46.875,0.0
1081029639.5718997,1083490759.6124568,2461120.040557146,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080971615.388253,1083577442.0110328,2605826.622779846,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080927245.1270325,2016936164.9247942,936008919.7977617,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080890185.7075257,1081559956.4364197,669770.7288939953,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080859192.068878,1995273704.9658952,914414512.8970172,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080838904.3171937,1084243498.8604093,3404594.543215513,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080824116.847728,1085064702.086212,4240585.238483906,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080812366.4859803,1084756842.9904053,3944476.504425049,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080805009.7786372,1081243391.6916568,438381.91301965714,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,46.875,0.0
1080801529.4278316,2053214114.09649,972412584.6686583,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080799295.1195128,1081828828.780625,1029533.6611123085,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080797798.4338152,1081190678.8330088,392880.3991935253,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080796680.447205,2036670406.9764647,955873726.5292597,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
1080796257.776658,1998640248.4054513,917843990.6287932,110527,8,3,0,0.01,18,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
