L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
763435909.3439919,204847654.5575349,-558588254.786457,110527,8,8,0,0.01,49,15.625,0.0,46.875,0.0,0.0,0.0,62.5,15.625
201032654.98339945,300213660.50505245,99181005.521653,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
199714095.25834203,273728298.2955459,74014203.03720385,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
199178238.4989491,308756196.6973916,109577958.19844252,110527,8,8,0,0.01,49,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
198872094.63696975,256236580.36460307,57364485.72763333,110527,8,8,0,0.01,49,0.0,0.0,46.875,0.0,0.0,0.0,62.5,0.0
198648075.8876729,245891980.1783454,47243904.29067251,110527,8,8,0,0.01,49,0.0,15.625,31.25,0.0,0.0,0.0,78.125,0.0
198462487.30215058,350555496.92336076,152093009.6212102,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
198326107.8228589,294265520.25749165,95939412.43463275,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
198229835.63637573,539861744.8637633,341631909.2273876,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
198141042.2089259,349479814.25544196,151338772.04651606,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
198066098.75594577,312172120.9283437,114106022.17239794,110527,8,8,0,0.01,49,0.0,0.0,46.875,0.0,0.0,0.0,62.5,0.0
198001456.2353859,279002709.75820476,81001253.52281886,110527,8,8,0,0.01,49,0.0,15.625,31.25,0.0,0.0,0.0,78.125,0.0
197943379.20996985,290234932.0816893,92291552.87171945,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
197901111.07896513,268759456.10412174,70858345.02515662,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197863392.71787614,297157412.57649696,99294019.85862082,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197831060.2133597,364147995.020034,166316934.8066743,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
197791675.01070815,380774094.61958003,182982419.60887188,110527,8,8,0,0.01,49,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
