L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
2.1553120826619813e+35,2.0329786281725883e+35,-1.2233345448939293e+34,732977,17,6,0,0.01,12,281.25,31.25,484.375,0.0,0.0,0.0,859.375,609.375
2.0311379670620072e+35,2.0342330222945833e+35,3.095055232576067e+32,732977,17,6,0,0.01,12,0.0,31.25,515.625,0.0,0.0,0.0,859.375,0.0
2.0310401899916332e+35,2.034698014947874e+35,3.657824956240827e+32,732977,17,6,0,0.01,12,0.0,31.25,484.375,0.0,0.0,0.0,875.0,0.0
2.030987457318543e+35,2.0312137566921177e+35,2.262993735745169e+31,732977,17,6,0,0.01,12,0.0,15.625,531.25,0.0,0.0,0.0,843.75,0.0
2.03095381900501e+35,2.031281682425176e+35,3.278634201659032e+31,732977,17,6,0,0.01,12,0.0,31.25,515.625,0.0,0.0,0.0,859.375,0.0
2.030932652019383e+35,2.0310129178861566e+35,8.026586677362842e+30,732977,17,6,0,0.01,12,0.0,31.25,484.375,0.0,0.0,0.0,859.375,0.0
2.03091089809687e+35,2.0310532413405324e+35,1.4234324366257747e+31,732977,17,6,0,0.01,12,0.0,31.25,515.625,0.0,0.0,0.0,875.0,0.0
2.030893498223239e+35,2.0311325516624703e+35,2.390534392313858e+31,732977,17,6,0,0.01,12,0.0,15.625,500.0,0.0,0.0,0.0,875.0,0.0
2.030881114968471e+35,2.0309253533998682e+35,4.4238431397388905e+30,732977,17,6,0,0.01,12,0.0,31.25,515.625,0.0,0.0,0.0,843.75,0.0
2.0308732172645244e+35,2.030887353457875e+35,1.4136193350788468e+30,732977,17,6,0,0.01,12,0.0,31.25,500.0,0.0,0.0,0.0,859.375,0.0
2.030866399241116e+35,2.030887305546654e+35,2.090630553823489e+30,732977,17,6,0,0.01,12,0.0,31.25,484.375,0.0,0.0,0.0,859.375,0.0
2.0308635681233945e+35,2.030898370610694e+35,3.480248729948425e+30,732977,17,6,0,0.01,12,0.0,31.25,515.625,0.0,0.0,0.0,875.0,0.0
2.03085821000026e+35,2.030893216869676e+35,3.5006869416052055e+30,732977,17,6,0,0.01,12,0.0,15.625,500.0,0.0,0.0,0.0,859.375,0.0
