L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
5.397068242386619,3.1275540324446256,-2.2695142099419936,100000,3,5,0,0.01,49
4.424776655112769,3.1283825029793597,-1.2963941521334092,100000,3,5,0,0.01,49
3.748634527860213,3.1271902287966107,-0.6214442990636022,100000,3,5,0,0.01,49
3.332934620427424,3.126351005552045,-0.2065836148753788,100000,3,5,0,0.01,49
3.1755202545338084,3.1224754762050173,-0.053044778328791065,100000,3,5,0,0.01,49
3.130094470928188,3.125712935233276,-0.004381535694911953,100000,3,5,0,0.01,49
3.119163192109379,3.123036517207626,0.0038733250982470047,100000,3,5,0,0.01,49
3.116371568192288,3.123036517207626,0.006664949015338095,100000,3,5,0,0.01,49
3.11556931338284,3.121341094572089,0.005771781189249037,100000,3,5,0,0.01,49
3.1153014211422865,3.120998470909878,0.0056970497675914444,100000,3,5,0,0.01,49
3.1151775772617105,3.120998470909878,0.005820893648167402,100000,3,5,0,0.01,49
3.115102939861148,3.120998470909878,0.005895531048730085,100000,3,5,0,0.01,49
3.1150671221822686,3.12072752419823,0.00566040201596163,100000,3,5,0,0.01,49
3.1150499163903422,3.12072752419823,0.005677607807887952,100000,3,5,0,0.01,49
3.11503328250469,3.12072752419823,0.005694241693540381,100000,3,5,0,0.01,49
3.1150142665583083,3.12072752419823,0.00571325763992192,100000,3,5,0,0.01,49
3.1150005307540343,3.12072752419823,0.005726993444195916,100000,3,5,0,0.01,49
3.114990187525261,3.12072752419823,0.005737336672969384,100000,3,5,0,0.01,49
3.1149808313126512,3.12072752419823,0.005746692885578941,100000,3,5,0,0.01,49
3.114972103882095,3.12072752419823,0.005755420316135407,100000,3,5,0,0.01,49
3.114962127626552,3.12072752419823,0.005765396571678405,100000,3,5,0,0.01,49
3.1149457802078766,3.12072752419823,0.005781743990353583,100000,3,5,0,0.01,49
3.11492786614652,3.12072752419823,0.0057996580517101215,100000,3,5,0,0.01,49
3.1149073672630014,3.12072752419823,0.0058201569352287486,100000,3,5,0,0.01,49
3.1148920459924954,3.12072752419823,0.005835478205734823,100000,3,5,0,0.01,49
3.1148758148650413,3.12072752419823,0.005851709333188904,100000,3,5,0,0.01,49
3.1148501749383124,3.12072752419823,0.005877349259917786,100000,3,5,0,0.01,49
3.1148258589064266,3.12072752419823,0.005901665291803582,100000,3,5,0,0.01,49
3.1148101083669713,3.12072752419823,0.005917415831258932,100000,3,5,0,0.01,49
3.1147971925035334,3.12072752419823,0.005930331694696811,100000,3,5,0,0.01,49
3.114784689234953,3.12072752419823,0.005942834963277299,100000,3,5,0,0.01,49
3.114774147764399,3.12072752419823,0.005953376433831092,100000,3,5,0,0.01,49
3.114762281287955,3.1208996961529367,0.006137414864981761,100000,3,5,0,0.01,49
3.1147543468699186,3.1208996961529367,0.006145349283018131,100000,3,5,0,0.01,49
3.114747561563082,3.1208996961529367,0.00615213458985453,100000,3,5,0,0.01,49
3.114739722621594,3.1208996961529367,0.006159973531342899,100000,3,5,0,0.01,49
3.1147301720917895,3.1208996961529367,0.006169524061147236,100000,3,5,0,0.01,49
3.1147200254553793,3.1208996961529367,0.006179670697557427,100000,3,5,0,0.01,49
3.1147086487699043,3.1208996961529367,0.006191047383032444,100000,3,5,0,0.01,49
3.1146972233618206,3.1208996961529367,0.006202472791116076,100000,3,5,0,0.01,49
3.1146890274097654,3.1208996961529367,0.0062106687431713326,100000,3,5,0,0.01,49
3.1146811223452344,3.1208996961529367,0.006218573807702299,100000,3,5,0,0.01,49
3.114672186455503,3.1208996961529367,0.006227509697433575,100000,3,5,0,0.01,49
3.1146622263983375,3.120814592637919,0.006152366239581486,100000,3,5,0,0.01,49
3.1146483996954153,3.120814592637919,0.0061661929425036455,100000,3,5,0,0.01,49
3.1146348037642224,3.120814592637919,0.006179788873696523,100000,3,5,0,0.01,49
3.114621039426566,3.120814592637919,0.006193553211352842,100000,3,5,0,0.01,49
3.1146064694841753,3.120814592637919,0.006208123153743639,100000,3,5,0,0.01,49
3.1145941061464777,3.120814592637919,0.006220486491441246,100000,3,5,0,0.01,49
3.114585614840371,3.120814592637919,0.006228977797547941,100000,3,5,0,0.01,49
