L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
10.137922869388133,7.208739525090215,-2.9291833442979174,177147,11,5,0,0.01,25
8.887769625073346,7.208739525090215,-1.6790300999831311,177147,11,5,0,0.01,25
8.553197317437037,7.208739525090215,-1.3444577923468222,177147,11,5,0,0.01,25
8.164771991009847,7.208739525090215,-0.9560324659196313,177147,11,5,0,0.01,25
7.918356691257637,7.208739525090215,-0.7096171661674218,177147,11,5,0,0.01,25
7.74953336774038,7.208739525090215,-0.5407938426501646,177147,11,5,0,0.01,25
7.636753793626617,7.208739525090215,-0.4280142685364021,177147,11,5,0,0.01,25
7.578247465241037,7.208739525090215,-0.36950794015082167,177147,11,5,0,0.01,25
7.551274725612071,7.208739525090215,-0.3425352005218558,177147,11,5,0,0.01,25
7.536321529789065,7.208739525090215,-0.3275820046988498,177147,11,5,0,0.01,25
7.526138738837677,7.208739525090215,-0.3173992137474615,177147,11,5,0,0.01,25
7.518044802562806,7.208739525090215,-0.30930527747259084,177147,11,5,0,0.01,25
7.510399881441283,7.208739525090215,-0.3016603563510678,177147,11,5,0,0.01,25
7.502701507241758,7.208739525090215,-0.2939619821515427,177147,11,5,0,0.01,25
7.493751739300872,7.208739525090215,-0.28501221421065637,177147,11,5,0,0.01,25
7.482457164915664,7.208739525090215,-0.27371763982544906,177147,11,5,0,0.01,25
7.467075203212764,7.208739525090215,-0.258335678122549,177147,11,5,0,0.01,25
7.445386307774542,7.208739525090215,-0.2366467826843266,177147,11,5,0,0.01,25
7.415188963548763,7.208739525090215,-0.2064494384585478,177147,11,5,0,0.01,25
7.374587921588,7.208739525090215,-0.16584839649778438,177147,11,5,0,0.01,25
7.324079947415172,7.208739525090215,-0.115340422324957,177147,11,5,0,0.01,25
7.271960284328546,7.208739525090215,-0.06322075923833026,177147,11,5,0,0.01,25
7.229103502410105,7.208739525090215,-0.020363977319889592,177147,11,5,0,0.01,25
7.202153241231234,7.208739525090215,0.00658628385898119,177147,11,5,0,0.01,25
7.188464716871911,7.208739525090215,0.020274808218304408,177147,11,5,0,0.01,25
7.18288633461825,7.208739525090215,0.025853190471964993,177147,11,5,0,0.01,25
