L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
162331082.98678783,160885561.14307278,-1445521.8437150419,110527,8,9,0,0.01,41,31.25,0.0,31.25,0.0,0.0,0.0,78.125,109.375
152439280.4173683,148543420.34601903,-3895860.071349263,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
145160314.9704479,146881501.02950206,1721186.059054166,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,93.75,0.0
144836465.63900557,145557437.44634092,720971.8073353469,110527,8,9,0,0.01,41,0.0,0.0,46.875,0.0,0.0,0.0,62.5,0.0
144757337.4178783,144846576.36960968,89238.9517313838,110527,8,9,0,0.01,41,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
144737601.00862274,144955853.6900444,218252.68142166734,110527,8,9,0,0.01,41,0.0,15.625,31.25,0.0,0.0,0.0,78.125,0.0
144729221.80646306,144791256.2897127,62034.483249634504,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
144724207.2507077,,,110527,8,9,0,0.01,41,0.0,0.0,0.0,0.0,0.0,0.0,93.75,0.0
144720162.32999295,144826690.6194101,106528.28941714764,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
144716502.21500838,144916580.8565143,200078.64150592685,110527,8,9,0,0.01,41,0.0,0.0,46.875,0.0,0.0,0.0,62.5,0.0
144712740.5428296,144774993.33340126,62252.7905716598,110527,8,9,0,0.01,41,0.0,0.0,46.875,0.0,0.0,0.0,78.125,0.0
144708924.10300434,,,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,93.75,0.0
144705428.7692193,144726602.08160338,21173.312384068966,110527,8,9,0,0.01,41,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
144702797.84975994,,,110527,8,9,0,0.01,41,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
144700756.05205122,144746131.57825133,45375.52620011568,110527,8,9,0,0.01,41,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
144699003.9982546,,,110527,8,9,0,0.01,41,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
144697231.08069736,144733393.6574532,36162.57675585151,110527,8,9,0,0.01,41,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
144695541.4715743,144704732.89301795,9191.421443641186,110527,8,9,0,0.01,41,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
144694111.5054629,144701135.35121757,7023.845754653215,110527,8,9,0,0.01,41,0.0,15.625,31.25,0.0,0.0,0.0,78.125,0.0
144693160.59306622,144710512.38594905,17351.792882829905,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
144692618.23368746,,,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,93.75,0.0
144692209.6271971,,,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
144691904.72067443,,,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
144691622.53359362,144700590.12658188,8967.59298825264,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
144691173.47520816,144720214.13753012,29040.662321954966,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
144690129.51036313,144706739.19638866,16609.6860255301,110527,8,9,0,0.01,41,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
