L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
4266144324039.473,,,138509,14,9,0,0.01,49,46.875,15.625,109.375,0.0,0.0,0.0,203.125,46.875
4232742699773.9863,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,171.875,0.0
4218689829088.293,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,171.875,0.0
4211049767998.765,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
4205725681476.889,,,138509,14,9,0,0.01,49,0.0,15.625,125.0,0.0,0.0,0.0,171.875,0.0
4199758219410.8477,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
4195505129849.609,,,138509,14,9,0,0.01,49,0.0,15.625,93.75,0.0,0.0,0.0,171.875,0.0
4192084265263.356,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,187.5,0.0
4187967586968.455,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,171.875,0.0
4185489147973.7725,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
4183067516381.6504,,,138509,14,9,0,0.01,49,0.0,15.625,93.75,0.0,0.0,0.0,171.875,0.0
4181512739053.9795,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,187.5,0.0
4180669616108.977,,,138509,14,9,0,0.01,49,0.0,0.0,125.0,0.0,0.0,0.0,156.25,0.0
4179942697321.7065,,,138509,14,9,0,0.01,49,0.0,15.625,93.75,0.0,0.0,0.0,171.875,0.0
4179252065464.0356,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,171.875,0.0
4178588715276.8296,,,138509,14,9,0,0.01,49,0.0,15.625,109.375,0.0,0.0,0.0,156.25,0.0
4177653136096.4473,,,138509,14,9,0,0.01,49,0.0,15.625,109.375,0.0,0.0,0.0,156.25,0.0
4169623592579.1025,,,138509,14,9,0,0.01,49,0.0,15.625,93.75,0.0,0.0,0.0,171.875,0.0
4165876409142.812,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,187.5,0.0
4162044950676.6045,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
4158269486491.389,,,138509,14,9,0,0.01,49,0.0,15.625,109.375,0.0,0.0,0.0,156.25,0.0
4153539431037.565,,,138509,14,9,0,0.01,49,0.0,15.625,93.75,0.0,0.0,0.0,171.875,0.0
4148750162096.0903,,,138509,14,9,0,0.01,49,0.0,0.0,140.625,0.0,0.0,0.0,156.25,0.0
4144644076264.296,,,138509,14,9,0,0.01,49,0.0,15.625,93.75,0.0,0.0,0.0,171.875,0.0
4141092606129.5317,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,171.875,0.0
4137335276333.5024,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,187.5,0.0
4134437038960.2085,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,171.875,0.0
4132751191905.619,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
4131210733715.57,,,138509,14,9,0,0.01,49,0.0,0.0,109.375,0.0,0.0,0.0,171.875,0.0
