,L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_opt
0,4.741588527181897,4.7461777365224425,0.004589209340545,215443,4,3,0,0.01,1,4.739135084736171
1,4.739136540625961,4.7461777365224425,0.0070411958964813,215443,4,3,0,0.01,1,4.739135084736171
