L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
6.968563048239711,6.948759952821132,-0.019803095418579275,100000,3,5,0,0.01,9
6.933127276455597,5.610062681691692,-1.3230645947639053,100000,3,5,0,0.01,9
4.188662821767166,4.312136810247696,0.12347398848053004,100000,3,5,0,0.01,9
4.052762423736598,4.043672314039534,-0.009090109697064364,100000,3,5,0,0.01,9
4.021497968434433,4.039767687814246,0.0182697193798127,100000,3,5,0,0.01,9
4.018857214429605,4.021792370745357,0.002935156315751364,100000,3,5,0,0.01,9
4.018420142276991,4.02514540171227,0.0067252594352789075,100000,3,5,0,0.01,9
4.018349345587432,4.027697843427191,0.009348497839758885,100000,3,5,0,0.01,9
4.018341839909269,4.025202397859707,0.006860557950438384,100000,3,5,0,0.01,9
4.018341470267145,4.023239063515998,0.004897593248853305,100000,3,5,0,0.01,9
