L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
7.395192821889586,4.543621583571595,-2.851571238317991,100000,3,3,0,0.01,14
7.300661612348925,4.543621583571595,-2.75704002877733,100000,3,3,0,0.01,14
7.230711181398993,4.543621583571595,-2.6870895978273976,100000,3,3,0,0.01,14
7.159614037146668,4.543621583571595,-2.615992453575073,100000,3,3,0,0.01,14
7.062434085624809,4.543621583571595,-2.5188125020532137,100000,3,3,0,0.01,14
6.890950234341504,4.543621583571595,-2.3473286507699083,100000,3,3,0,0.01,14
6.527286069447197,4.543621583571595,-1.9836644858756012,100000,3,3,0,0.01,14
5.785459988119892,4.543621583571595,-1.2418384045482966,100000,3,3,0,0.01,14
4.915183271989172,4.543621583571595,-0.371561688417577,100000,3,3,0,0.01,14
4.576703864149816,4.543621583571595,-0.03308228057822049,100000,3,3,0,0.01,14
4.538698906070754,4.543621583571595,0.004922677500841743,100000,3,3,0,0.01,14
4.536355731479865,4.543621583571595,0.007265852091730807,100000,3,3,0,0.01,14
4.53621168266589,4.543546054002315,0.007334371336424894,100000,3,3,0,0.01,14
4.536201028315262,4.543546054002315,0.00734502568705242,100000,3,3,0,0.01,14
4.536200532621894,4.543546054002315,0.00734552138042055,100000,3,3,0,0.01,14
