L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
34460935295921.93,12257962482784.057,-22202972813137.875,138509,14,6,0,0.01,24,31.25,0.0,78.125,0.0,0.0,0.0,125.0,46.875
10846189463896.156,13139661376650.857,2293471912754.701,138509,14,6,0,0.01,24,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
9852552990991.225,11206054225976.61,1353501234985.3848,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,140.625,0.0
9188948753199.72,11844020693987.771,2655071940788.051,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,140.625,0.0
8771403425220.596,8440436044587.214,-330967380633.38184,138509,14,6,0,0.01,24,0.0,15.625,62.5,0.0,0.0,0.0,140.625,0.0
8068572453864.292,7890329852567.194,-178242601297.09766,138509,14,6,0,0.01,24,0.0,15.625,78.125,0.0,0.0,0.0,140.625,0.0
7617860173865.126,,,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,140.625,0.0
7436531955741.453,9204335094570.242,1767803138828.789,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,140.625,0.0
7334084030949.257,,,138509,14,6,0,0.01,24,0.0,15.625,62.5,0.0,0.0,0.0,140.625,0.0
7271857876945.195,8963046370511.182,1691188493565.9863,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7240145321742.221,,,138509,14,6,0,0.01,24,0.0,15.625,62.5,0.0,0.0,0.0,140.625,0.0
7220603987565.271,,,138509,14,6,0,0.01,24,0.0,0.0,62.5,0.0,0.0,0.0,140.625,0.0
7211286381059.623,,,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7207368315760.316,,,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7198587364005.633,8069954943934.475,871367579928.8418,138509,14,6,0,0.01,24,0.0,15.625,62.5,0.0,0.0,0.0,140.625,0.0
7196895113413.061,7772795122876.627,575900009463.5664,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7195295308765.21,,,138509,14,6,0,0.01,24,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
7194311140853.061,,,138509,14,6,0,0.01,24,0.0,15.625,62.5,0.0,0.0,0.0,140.625,0.0
7193932004868.372,,,138509,14,6,0,0.01,24,0.0,0.0,62.5,0.0,0.0,0.0,140.625,0.0
7192718124280.355,8731637595355.774,1538919471075.419,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,140.625,0.0
7192096337423.234,,,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7190717256332.332,,,138509,14,6,0,0.01,24,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
7190481991510.402,,,138509,14,6,0,0.01,24,0.0,15.625,62.5,0.0,0.0,0.0,140.625,0.0
7190453712319.723,8235622628612.613,1045168916292.8906,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7190447232417.305,,,138509,14,6,0,0.01,24,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
