L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
3673867712.8471856,3032540205.222385,-641327507.6248007,761940,6,4,0,0.01,13,93.75,15.625,171.875,0.0,0.0,0.0,296.875,203.125
3030476252.0221114,4893102575.106617,1862626323.0845056,761940,6,4,0,0.01,13,0.0,15.625,171.875,0.0,0.0,0.0,265.625,0.0
3029081381.321395,3025887918.493571,-3193462.8278241158,761940,6,4,0,0.01,13,0.0,31.25,171.875,0.0,0.0,0.0,296.875,0.0
3025620597.4318285,6032297692.615991,3006677095.184162,761940,6,4,0,0.01,13,0.0,15.625,187.5,0.0,0.0,0.0,281.25,0.0
3025561789.3489823,3025742366.3418345,180576.992852211,761940,6,4,0,0.01,13,0.0,15.625,187.5,0.0,0.0,0.0,296.875,0.0
3025527228.8805127,3026668340.3007913,1141111.4202785492,761940,6,4,0,0.01,13,0.0,15.625,171.875,0.0,0.0,0.0,296.875,0.0
3025503583.2135563,6085619296.819842,3060115713.606286,761940,6,4,0,0.01,13,0.0,15.625,171.875,0.0,0.0,0.0,296.875,0.0
3025486690.8294234,4939557355.284243,1914070664.4548192,761940,6,4,0,0.01,13,0.0,15.625,187.5,0.0,0.0,0.0,281.25,0.0
3025474502.8868604,6031218296.068898,3005743793.182038,761940,6,4,0,0.01,13,0.0,31.25,171.875,0.0,0.0,0.0,296.875,0.0
3025465649.3245034,5514648197.317928,2489182547.993425,761940,6,4,0,0.01,13,0.0,15.625,171.875,0.0,0.0,0.0,296.875,0.0
3025459199.053837,3027645492.8757434,2186293.8219065666,761940,6,4,0,0.01,13,0.0,15.625,187.5,0.0,0.0,0.0,281.25,0.0
3025454500.202614,6113332692.857708,3087878192.655094,761940,6,4,0,0.01,13,0.0,15.625,187.5,0.0,0.0,0.0,281.25,0.0
3025451070.3901634,5421543575.093773,2396092504.7036095,761940,6,4,0,0.01,13,0.0,15.625,187.5,0.0,0.0,0.0,296.875,0.0
3025448584.086146,3027836129.2835665,2387545.197420597,761940,6,4,0,0.01,13,0.0,15.625,171.875,0.0,0.0,0.0,296.875,0.0
