L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
10.811695721733436,10.782264625382547,-0.029431096350888808,1000000,4,3,0,0.01,33
10.78576437064209,10.775977101782239,-0.00978726885985104,1000000,4,3,0,0.01,33
10.782483956543876,10.782264625382547,-0.000219331161328995,1000000,4,3,0,0.01,33
10.780649645410607,10.77595714126655,-0.004692504144056642,1000000,4,3,0,0.01,33
10.779457234388037,10.775741132934362,-0.003716101453674625,1000000,4,3,0,0.01,33
10.778627614353578,10.776124963088392,-0.0025026512651855626,1000000,4,3,0,0.01,33
10.777973407548282,10.776124963088392,-0.0018484444598900751,1000000,4,3,0,0.01,33
10.777426086262532,10.776078002366523,-0.0013480838960084895,1000000,4,3,0,0.01,33
10.77693377538574,10.775716887516543,-0.0012168878691962703,1000000,4,3,0,0.01,33
10.776502621087111,10.776078002366523,-0.00042461872058829897,1000000,4,3,0,0.01,33
10.776110833024955,10.775202237831454,-0.0009085951935006165,1000000,4,3,0,0.01,33
10.77574413737903,10.775202237831454,-0.0005418995475761079,1000000,4,3,0,0.01,33
10.77541135040606,10.775202237831454,-0.0002091125746055411,1000000,4,3,0,0.01,33
10.775107679821403,10.775202237831454,9.455801005131548e-05,1000000,4,3,0,0.01,33
10.77482766514352,10.775215192401065,0.0003875272575442068,1000000,4,3,0,0.01,33
10.774573294799062,10.775202089814064,0.000628795015002126,1000000,4,3,0,0.01,33
10.774347574612072,10.775216439030343,0.0008688644182708316,1000000,4,3,0,0.01,33
10.774141887951798,10.775202089814064,0.0010602018622662968,1000000,4,3,0,0.01,33
10.773965198602621,10.775216439030343,0.0012512404277220668,1000000,4,3,0,0.01,33
10.773822481014466,10.775202089814064,0.0013796087995974204,1000000,4,3,0,0.01,33
10.773706586071198,10.775202089814064,0.0014955037428663331,1000000,4,3,0,0.01,33
10.773596495146483,10.775202089814064,0.0016055946675805899,1000000,4,3,0,0.01,33
10.77349042202582,10.775201184238227,0.001710762212407957,1000000,4,3,0,0.01,33
10.77340040938692,10.775201184238227,0.001800774851307807,1000000,4,3,0,0.01,33
10.773327327895986,10.775201184238227,0.0018738563422413534,1000000,4,3,0,0.01,33
10.773271862977278,10.775201184238227,0.001929321260949024,1000000,4,3,0,0.01,33
10.773221564930873,10.775201184238227,0.001979619307354241,1000000,4,3,0,0.01,33
10.773179091961431,10.775201184238227,0.0020220922767961724,1000000,4,3,0,0.01,33
10.773143172317795,10.775201184238227,0.0020580119204325342,1000000,4,3,0,0.01,33
10.773114944893448,10.775201184238227,0.0020862393447789174,1000000,4,3,0,0.01,33
10.773094507786173,10.775201184238227,0.0021066764520547565,1000000,4,3,0,0.01,33
10.773079609696321,10.775201184238227,0.0021215745419063126,1000000,4,3,0,0.01,33
10.77306579980925,10.775201184238227,0.00213538442897665,1000000,4,3,0,0.01,33
10.773055488170554,10.775201184238227,0.0021456960676733416,1000000,4,3,0,0.01,33
