L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
8899603921317.484,,,138509,14,5,0,0.01,15,31.25,0.0,62.5,0.0,0.0,0.0,125.0,46.875
8840839436996.096,9207544145668.549,366704708672.4531,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,109.375,0.0
8821396864346.102,,,138509,14,5,0,0.01,15,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8771343101016.426,,,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,109.375,0.0
8745000419683.499,,,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,109.375,0.0
8736915224269.308,,,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8733602666678.545,,,138509,14,5,0,0.01,15,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8731558546864.7705,,,138509,14,5,0,0.01,15,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8730876160692.543,,,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,109.375,0.0
8730813659986.719,,,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,109.375,0.0
8730755063609.389,,,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,109.375,0.0
8730668473006.401,,,138509,14,5,0,0.01,15,0.0,15.625,78.125,0.0,0.0,0.0,109.375,0.0
8730591485029.381,,,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,109.375,0.0
8730563405391.072,8740644254533.594,10080849142.521484,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,109.375,0.0
8730549138862.169,,,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,109.375,0.0
8730542744586.474,,,138509,14,5,0,0.01,15,0.0,15.625,62.5,0.0,0.0,0.0,109.375,0.0
