L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
4842962504385.445,,,138509,14,8,0,0.01,20,46.875,0.0,109.375,0.0,0.0,0.0,156.25,46.875
4704311223834.515,,,138509,14,8,0,0.01,20,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
4651157895760.207,,,138509,14,8,0,0.01,20,0.0,15.625,93.75,0.0,0.0,0.0,156.25,0.0
4642518447145.772,,,138509,14,8,0,0.01,20,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
4639495265954.648,,,138509,14,8,0,0.01,20,0.0,0.0,125.0,0.0,0.0,0.0,140.625,0.0
4637632540132.1045,,,138509,14,8,0,0.01,20,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
4636635948406.196,,,138509,14,8,0,0.01,20,0.0,15.625,93.75,0.0,0.0,0.0,156.25,0.0
4636332040374.095,,,138509,14,8,0,0.01,20,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
4634900826663.681,,,138509,14,8,0,0.01,20,0.0,0.0,125.0,0.0,0.0,0.0,140.625,0.0
4633483760445.315,,,138509,14,8,0,0.01,20,0.0,15.625,109.375,0.0,0.0,0.0,156.25,0.0
4632493276155.982,,,138509,14,8,0,0.01,20,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
4631663965297.822,,,138509,14,8,0,0.01,20,0.0,15.625,93.75,0.0,0.0,0.0,171.875,0.0
4631426941625.723,,,138509,14,8,0,0.01,20,0.0,15.625,109.375,0.0,0.0,0.0,156.25,0.0
4631361486295.539,,,138509,14,8,0,0.01,20,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
4631350019402.382,,,138509,14,8,0,0.01,20,0.0,15.625,109.375,0.0,0.0,0.0,156.25,0.0
4631339961098.433,,,138509,14,8,0,0.01,20,0.0,0.0,93.75,0.0,0.0,0.0,171.875,0.0
4631322938889.187,,,138509,14,8,0,0.01,20,0.0,15.625,93.75,0.0,0.0,0.0,171.875,0.0
4631299163838.495,,,138509,14,8,0,0.01,20,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
4631292512705.118,,,138509,14,8,0,0.01,20,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
4631285102831.595,,,138509,14,8,0,0.01,20,0.0,15.625,125.0,0.0,0.0,0.0,156.25,0.0
4631284668550.057,,,138509,14,8,0,0.01,20,0.0,15.625,93.75,0.0,0.0,0.0,156.25,0.0
