L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
410.22150173983255,385.3374071957752,-24.884094544057348,581835,10,6,0,0.01,30,140.625,15.625,234.375,0.0,0.0,0.0,437.5,281.25
384.5511693012635,384.58618312943975,0.035013828176261086,581835,10,6,0,0.01,30,0.0,0.0,265.625,0.0,0.0,0.0,437.5,0.0
384.33822078075883,384.4466227089742,0.10840192821535766,581835,10,6,0,0.01,30,0.0,0.0,265.625,0.0,0.0,0.0,421.875,0.0
384.22961734164767,384.37279187312186,0.14317453147418746,581835,10,6,0,0.01,30,0.0,0.0,250.0,0.0,0.0,0.0,421.875,0.0
384.1734374074217,384.3118725151819,0.13843510776018775,581835,10,6,0,0.01,30,0.0,15.625,250.0,0.0,0.0,0.0,406.25,0.0
384.14353815589965,384.20143238327427,0.05789422737461791,581835,10,6,0,0.01,30,0.0,15.625,250.0,0.0,0.0,0.0,406.25,0.0
384.12754580751897,384.1024209264501,-0.025124881068848026,581835,10,6,0,0.01,30,0.0,15.625,234.375,0.0,0.0,0.0,453.125,0.0
384.07987551917597,384.14514267509236,0.06526715591638776,581835,10,6,0,0.01,30,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
384.07353534646955,384.08226119982334,0.008725853353780622,581835,10,6,0,0.01,30,0.0,0.0,265.625,0.0,0.0,0.0,421.875,0.0
384.06855072840176,384.08898229628636,0.0204315678846001,581835,10,6,0,0.01,30,0.0,0.0,250.0,0.0,0.0,0.0,421.875,0.0
384.0646309855703,384.0522291276875,-0.012401857882821332,581835,10,6,0,0.01,30,0.0,15.625,250.0,0.0,15.625,0.0,421.875,0.0
384.03190375920525,384.0576024844397,0.025698725234462927,581835,10,6,0,0.01,30,0.0,46.875,234.375,0.0,0.0,0.0,421.875,0.0
384.029712449009,384.04029418943225,0.010581740423219799,581835,10,6,0,0.01,30,0.0,15.625,234.375,0.0,0.0,0.0,437.5,0.0
384.02828884348094,384.04121510688776,0.012926263406825456,581835,10,6,0,0.01,30,0.0,0.0,250.0,0.0,0.0,0.0,437.5,0.0
384.02723649371336,384.03564409005577,0.008407596342408397,581835,10,6,0,0.01,30,0.0,15.625,234.375,0.0,0.0,0.0,406.25,0.0
384.02631062888463,384.0355629290872,0.009252300202547303,581835,10,6,0,0.01,30,0.0,15.625,250.0,0.0,0.0,0.0,421.875,0.0
384.0254897096196,384.02100568529266,-0.004484024326927738,581835,10,6,0,0.01,30,0.0,15.625,234.375,0.0,0.0,0.0,437.5,0.0
384.0167020883177,384.02729362784294,0.010591539525250937,581835,10,6,0,0.01,30,0.0,15.625,234.375,0.0,0.0,0.0,406.25,0.0
384.0154843271513,384.01702624778994,0.0015419206386582118,581835,10,6,0,0.01,30,0.0,0.0,265.625,0.0,0.0,0.0,421.875,0.0
384.01464505316903,384.0173761559264,0.0027311027573659885,581835,10,6,0,0.01,30,0.0,0.0,250.0,0.0,0.0,0.0,421.875,0.0
384.0139572925589,384.0259147879307,0.011957495371746063,581835,10,6,0,0.01,30,0.0,15.625,250.0,0.0,0.0,0.0,406.25,0.0
384.0133374202079,384.0274655379558,0.014128117747873148,581835,10,6,0,0.01,30,0.0,15.625,265.625,0.0,0.0,0.0,406.25,0.0
384.01279401959556,384.01706595710397,0.004271937508406154,581835,10,6,0,0.01,30,0.0,15.625,234.375,0.0,0.0,0.0,453.125,0.0
384.0123940990672,384.0184027348741,0.006008635806892926,581835,10,6,0,0.01,30,0.0,0.0,250.0,0.0,0.0,0.0,421.875,0.0
384.01198215102136,384.01269643286764,0.0007142818462853029,581835,10,6,0,0.01,30,0.0,0.0,265.625,15.625,0.0,0.0,406.25,0.0
384.0115571953407,384.014782754426,0.003225559085308305,581835,10,6,0,0.01,30,0.0,0.0,250.0,0.0,0.0,0.0,437.5,0.0
384.01116090815873,384.0152912457485,0.004130337589742794,581835,10,6,0,0.01,30,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
384.01087021545413,384.0100746338992,-0.0007955815549394174,581835,10,6,0,0.01,30,0.0,15.625,250.0,0.0,0.0,0.0,421.875,0.0
384.0069523419859,384.01425414658905,0.007301804603173423,581835,10,6,0,0.01,30,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
384.0064158917581,384.00780385511706,0.0013879633589795048,581835,10,6,0,0.01,30,0.0,0.0,250.0,0.0,0.0,0.0,406.25,0.0
384.0060743132559,384.0063609990183,0.00028668576237578236,581835,10,6,0,0.01,30,0.0,15.625,265.625,0.0,0.0,0.0,406.25,0.0
