L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
4.212055754266335,3.857611699351821,-0.35444405491451425,100000,3,5,0,0.01,49
3.9241236971879347,3.8577692112719704,-0.06635448591596438,100000,3,5,0,0.01,49
3.884008730904963,3.86097235091092,-0.023036379994042733,100000,3,5,0,0.01,49
3.869327293644186,3.8587624867846735,-0.010564806859512554,100000,3,5,0,0.01,49
3.861080707256765,3.8581919525719477,-0.0028887546848173073,100000,3,5,0,0.01,49
3.8549404465934307,3.858594946494535,0.0036544999011041135,100000,3,5,0,0.01,49
3.849429375107246,3.862222261798114,0.012792886690867977,100000,3,5,0,0.01,49
3.844003351255028,3.843630324225002,-0.00037302703002595194,100000,3,5,0,0.01,49
3.8386448542740212,3.843630324225002,0.004985469950980814,100000,3,5,0,0.01,49
3.833968586728141,3.8401119530828622,0.006143366354721458,100000,3,5,0,0.01,49
3.829560952733393,3.8401119530828622,0.01055100034946932,100000,3,5,0,0.01,49
3.8256342000675994,3.8401119530828622,0.014477753015262884,100000,3,5,0,0.01,49
3.822185244395078,3.834811648009904,0.012626403614826032,100000,3,5,0,0.01,49
3.8193520387661244,3.839765658332323,0.020413619566198804,100000,3,5,0,0.01,49
3.816864039805809,3.839765658332323,0.022901618526514067,100000,3,5,0,0.01,49
3.814562929081235,3.839765658332323,0.02520272925108813,100000,3,5,0,0.01,49
3.812187218074003,3.839765658332323,0.027578440258320125,100000,3,5,0,0.01,49
3.8096581398873433,3.837977962722983,0.02831982283563983,100000,3,5,0,0.01,49
3.806966307001573,3.736943017799547,-0.07002328920202627,100000,3,5,0,0.01,49
3.80414456633596,3.736943017799547,-0.06720154853641302,100000,3,5,0,0.01,49
3.8008651693749638,3.736943017799547,-0.06392215157541692,100000,3,5,0,0.01,49
3.7970338585863925,3.736943017799547,-0.06009084078684568,100000,3,5,0,0.01,49
3.792317718225178,3.736943017799547,-0.05537470042563131,100000,3,5,0,0.01,49
3.787152628531734,3.736943017799547,-0.050209610732187215,100000,3,5,0,0.01,49
3.7816383459944714,3.744530124234128,-0.03710822176034334,100000,3,5,0,0.01,49
3.775586027681626,3.744530124234128,-0.03105590344749798,100000,3,5,0,0.01,49
3.769890025144618,3.744530124234128,-0.02535990091049012,100000,3,5,0,0.01,49
3.764669695824499,3.736943017799547,-0.0277266780249521,100000,3,5,0,0.01,49
3.760467179543256,3.744530124234128,-0.015937055309128034,100000,3,5,0,0.01,49
3.7573313543792097,3.7608905865895714,0.003559232210361696,100000,3,5,0,0.01,49
3.7552191507835486,3.744530124234128,-0.01068902654942061,100000,3,5,0,0.01,49
3.753917568357772,3.736943017799547,-0.016974550558225054,100000,3,5,0,0.01,49
3.753164787670177,3.744530124234128,-0.008634663436049017,100000,3,5,0,0.01,49
3.752671533436643,3.7608905865895714,0.008219053152928257,100000,3,5,0,0.01,49
3.75231964108649,3.7631341906417157,0.01081454955522565,100000,3,5,0,0.01,49
3.7520303532190993,3.7631341906417157,0.011103837422616447,100000,3,5,0,0.01,49
3.7517941802145827,3.7631341906417157,0.011340010427133063,100000,3,5,0,0.01,49
3.75160773062502,3.7631341906417157,0.011526460016695772,100000,3,5,0,0.01,49
3.751465308994486,3.7631341906417157,0.011668881647229679,100000,3,5,0,0.01,49
3.7513542803375093,3.7631341906417157,0.011779910304206442,100000,3,5,0,0.01,49
3.7512507101127586,3.7631341906417157,0.011883480528957158,100000,3,5,0,0.01,49
3.751155511176213,3.7631341906417157,0.011978679465502573,100000,3,5,0,0.01,49
3.7510824567024015,3.7631341906417157,0.012051733939314246,100000,3,5,0,0.01,49
3.7510328276866702,3.7631341906417157,0.012101362955045492,100000,3,5,0,0.01,49
3.7509978871883605,3.7631341906417157,0.012136303453355257,100000,3,5,0,0.01,49
3.7509738213193096,3.7631341906417157,0.012160369322406162,100000,3,5,0,0.01,49
3.7509603423497304,3.7631341906417157,0.012173848291985312,100000,3,5,0,0.01,49
3.7509515214631923,3.7631341906417157,0.012182669178523398,100000,3,5,0,0.01,49
3.7509439424404536,3.7631341906417157,0.012190248201262133,100000,3,5,0,0.01,49
3.7509339660581764,3.7631341906417157,0.01220022458353931,100000,3,5,0,0.01,49
