L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
834559878488801.8,59369639289.88567,-834500508849511.9,104820,7,6,0,0.01,11,0.0,0.0,78.125,0.0,0.0,0.0,46.875,0.0
55787138003.442375,1138923945995469.0,1138868158857465.5,104820,7,6,0,0.01,11,0.0,15.625,31.25,0.0,0.0,0.0,46.875,0.0
55385998771.85964,174295096640.61035,118909097868.7507,104820,7,6,0,0.01,11,0.0,0.0,31.25,0.0,0.0,0.0,46.875,0.0
54979979045.61115,1126180085273541.5,1126125105294496.0,104820,7,6,0,0.01,11,0.0,15.625,15.625,0.0,0.0,0.0,78.125,0.0
54215590769.81311,1121304686435139.4,1121250470844369.5,104820,7,6,0,0.01,11,0.0,0.0,31.25,0.0,0.0,0.0,46.875,0.0
54185664033.8554,37205527574.50216,-16980136459.353241,104820,7,6,0,0.01,11,0.0,0.0,46.875,0.0,0.0,0.0,62.5,0.0
26358547364.095306,56533486375.26422,30174939011.168915,104820,7,6,0,0.01,11,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
24531200404.232597,1126179774972037.8,1126155243771633.5,104820,7,6,0,0.01,11,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
19528517364.097767,66056303141.898766,46527785777.800995,104820,7,6,0,0.01,11,0.0,0.0,31.25,0.0,0.0,0.0,46.875,0.0
17200877809.81142,1121300207446308.4,1121283006568498.6,104820,7,6,0,0.01,11,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
16915812417.58001,58036790807.920685,41120978390.340675,104820,7,6,0,0.01,11,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
16769082352.590889,1121305704924312.0,1121288935841959.4,104820,7,6,0,0.01,11,0.0,0.0,31.25,0.0,0.0,0.0,46.875,0.0
