L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
33999831469006.94,11956526063000.68,-22043305406006.26,138509,14,7,0,0.01,29,46.875,0.0,78.125,0.0,0.0,0.0,156.25,46.875
10436467715228.404,11187660580419.662,751192865191.2578,138509,14,7,0,0.01,29,0.0,0.0,93.75,0.0,0.0,0.0,140.625,0.0
9403240675442.096,10888649325266.76,1485408649824.664,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
8754980027248.115,10356306074752.336,1601326047504.2207,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
8349715708867.615,7370535173492.857,-979180535374.7578,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
6921218770334.889,7013798472328.439,92579701993.55078,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
6691963630213.586,8433757297835.165,1741793667621.579,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
6493280448843.023,7596044140373.974,1102763691530.9502,138509,14,7,0,0.01,29,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
6254357952896.635,7584777459241.712,1330419506345.0771,138509,14,7,0,0.01,29,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
6110037772297.144,13502790546741.705,7392752774444.562,138509,14,7,0,0.01,29,0.0,0.0,93.75,0.0,0.0,0.0,140.625,0.0
6044522568917.459,7297248411292.782,1252725842375.3232,138509,14,7,0,0.01,29,0.0,0.0,93.75,0.0,0.0,0.0,140.625,0.0
5995281738502.137,6734017085087.884,738735346585.7471,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
5936750541629.271,7155092660805.254,1218342119175.9824,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
5894151320516.9,6654922072384.722,760770751867.8213,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
5851282761796.979,6877394745655.869,1026111983858.8906,138509,14,7,0,0.01,29,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
5676027860269.55,6875588952841.315,1199561092571.7656,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,156.25,0.0
5607668858005.847,,,138509,14,7,0,0.01,29,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
5572467820344.968,6736133164699.549,1163665344354.581,138509,14,7,0,0.01,29,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
5526137503469.246,6699211767624.675,1173074264155.4287,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,140.625,0.0
5502982158664.6045,,,138509,14,7,0,0.01,29,0.0,15.625,109.375,0.0,0.0,0.0,156.25,0.0
5488363584509.596,,,138509,14,7,0,0.01,29,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
5472227834741.0625,,,138509,14,7,0,0.01,29,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
5465560339409.851,,,138509,14,7,0,0.01,29,0.0,15.625,109.375,0.0,0.0,0.0,156.25,0.0
5464306469908.317,6254200207626.649,789893737718.332,138509,14,7,0,0.01,29,0.0,15.625,93.75,0.0,0.0,0.0,156.25,0.0
5464067268289.679,6202025030072.919,737957761783.2402,138509,14,7,0,0.01,29,0.0,15.625,109.375,0.0,0.0,0.0,156.25,0.0
5463909258452.189,,,138509,14,7,0,0.01,29,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
5463766774578.172,,,138509,14,7,0,0.01,29,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
5463573885018.019,,,138509,14,7,0,0.01,29,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
5463490185440.927,,,138509,14,7,0,0.01,29,0.0,0.0,125.0,0.0,0.0,0.0,156.25,0.0
5463487426793.352,,,138509,14,7,0,0.01,29,0.0,0.0,109.375,0.0,0.0,0.0,156.25,0.0
