L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
7.090881062316228,6.689316417859877,-0.401564644456351,177147,11,7,0,0.01,10,78.125,0.0,109.375,0.0,0.0,0.0,156.25,109.375
6.6603367913339,6.685143797683122,0.024807006349222505,177147,11,7,0,0.01,10,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.657953971617655,6.66510819570642,0.007154224088765204,177147,11,7,0,0.01,10,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
6.657060708234853,6.660239845642502,0.0031791374076481915,177147,11,7,0,0.01,10,0.0,0.0,109.375,0.0,0.0,0.0,171.875,0.0
6.656648111383008,6.658312958779629,0.001664847396620317,177147,11,7,0,0.01,10,0.0,0.0,93.75,0.0,0.0,0.0,156.25,0.0
6.656445434461785,6.657719406715754,0.001273972253968303,177147,11,7,0,0.01,10,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
6.656352334201298,6.657749776470083,0.0013974422687850208,177147,11,7,0,0.01,10,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
6.656310130674287,6.656981516827053,0.0006713861527662957,177147,11,7,0,0.01,10,0.0,0.0,109.375,0.0,0.0,0.0,171.875,0.0
6.65629195690015,6.656625078185718,0.0003331212855686161,177147,11,7,0,0.01,10,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
6.656282981617322,6.656650471556285,0.00036748993896296156,177147,11,7,0,0.01,10,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
6.656278940155012,6.656645974905322,0.0003670347503099691,177147,11,7,0,0.01,10,0.0,0.0,109.375,0.0,0.0,0.0,140.625,0.0
