L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_sketching_resample_centroids,L_base,L_sketching,L_opt
1125456538634572.2,68682834589.54686,-1125387855799982.8,104820,7,5,0,0.01,4,68682834589.54686,1125456538634572.2,251174659024.68747,17321625401.7792
66558459578.45026,45755054408828.83,45688495949250.375,104820,7,5,0,0.01,4,66558459578.45026,606007183198665.9,175109728392.01123,17321625401.7792
66383231561.783554,62905518919.56869,-3477712642.2148666,104820,7,5,0,0.01,4,62905518919.56869,131200605017.86752,100622306440.67456,17321625401.7792
55830913396.220894,45746258216659.06,45690427303262.84,104820,7,5,0,0.01,4,55830913396.220894,82543273755.50446,66251235807.27692,17321625401.7792
55614389465.44709,45742258089583.84,45686643700118.4,104820,7,5,0,0.01,4,55614389465.44709,66327130245.932,53991392661.68852,17321625401.7792
