L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
38338241876861.84,15980773489721.217,-22357468387140.625,138509,14,4,0,0.01,21
31629874359244.973,15980773489721.217,-15649100869523.756,138509,14,4,0,0.01,21
24087558412152.41,15980773489721.217,-8106784922431.193,138509,14,4,0,0.01,21
19522001413329.562,15980773489721.217,-3541227923608.3457,138509,14,4,0,0.01,21
17565053591526.652,15980773489721.217,-1584280101805.4355,138509,14,4,0,0.01,21
16404370619944.129,12847304369734.807,-3557066250209.3223,138509,14,4,0,0.01,21
15574337745886.932,12847304369734.807,-2727033376152.125,138509,14,4,0,0.01,21
14971172834826.242,12847304369734.807,-2123868465091.4355,138509,14,4,0,0.01,21
14468381990712.676,12847304369734.807,-1621077620977.8691,138509,14,4,0,0.01,21
13606788575320.775,12847304369734.807,-759484205585.9688,138509,14,4,0,0.01,21
12903604112280.936,12847304369734.807,-56299742546.12891,138509,14,4,0,0.01,21
12331184602621.805,12098731767271.16,-232452835350.64453,138509,14,4,0,0.01,21
11894477918015.775,11655153609394.74,-239324308621.03516,138509,14,4,0,0.01,21
11595006681851.54,11655153609394.74,60146927543.20117,138509,14,4,0,0.01,21
11425189737237.602,11655153609394.74,229963872157.13867,138509,14,4,0,0.01,21
11315581986175.438,11655153609394.74,339571623219.30273,138509,14,4,0,0.01,21
11214880270297.18,11655153609394.74,440273339097.56055,138509,14,4,0,0.01,21
11133150722180.275,11655153609394.74,522002887214.46484,138509,14,4,0,0.01,21
11083332267310.586,11655153609394.74,571821342084.1543,138509,14,4,0,0.01,21
11047535723271.984,11655153609394.74,607617886122.7559,138509,14,4,0,0.01,21
11026926047299.209,11655153609394.74,628227562095.5312,138509,14,4,0,0.01,21
11020685367986.186,11655153609394.74,634468241408.5547,138509,14,4,0,0.01,21
