L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
38402999537383.05,16268482939236.174,-22134516598146.875,138509,14,3,0,0.01,9,15.625,15.625,62.5,0.0,0.0,0.0,78.125,46.875
16028841746763.494,16238522990026.215,209681243262.7207,138509,14,3,0,0.01,9,0.0,15.625,62.5,0.0,0.0,0.0,78.125,0.0
15717916411653.236,15795709717560.084,77793305906.84766,138509,14,3,0,0.01,9,0.0,15.625,62.5,0.0,0.0,0.0,78.125,0.0
15186090573655.441,15475765625816.379,289675052160.9375,138509,14,3,0,0.01,9,0.0,15.625,62.5,0.0,0.0,0.0,93.75,0.0
14765576588096.053,14393695444706.248,-371881143389.8047,138509,14,3,0,0.01,9,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
13953553997128.434,18962552841251.098,5008998844122.664,138509,14,3,0,0.01,9,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
13891854848722.686,14705212260403.111,813357411680.4258,138509,14,3,0,0.01,9,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
13885203482560.217,14784439360604.104,899235878043.8867,138509,14,3,0,0.01,9,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
13884197343355.904,14249862154965.51,365664811609.60547,138509,14,3,0,0.01,9,0.0,0.0,62.5,0.0,0.0,0.0,62.5,0.0
13884179187074.217,15525110299868.729,1640931112794.5117,138509,14,3,0,0.01,9,0.0,0.0,46.875,0.0,0.0,0.0,93.75,0.0
