L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
1306842517.700454,761114725.7064255,-545727791.9940284,761940,6,8,0,0.01,49,171.875,15.625,218.75,0.0,0.0,0.0,437.5,171.875
760019641.9394057,1803768460.807565,1043748818.8681593,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
759693748.3343915,1170312064.3985996,410618316.06420815,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
759486099.3046755,2222657019.671398,1463170920.3667226,761940,6,8,0,0.01,49,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
759324670.9785912,1714914105.9557612,955589434.97717,761940,6,8,0,0.01,49,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
759188401.0188558,1360417803.6454966,601229402.6266408,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
759068609.7438881,1307402570.0118535,548333960.2679653,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
758960604.0344384,1069197379.9995342,310236775.9650959,761940,6,8,0,0.01,49,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
758862061.8334306,1676536819.3381588,917674757.5047282,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
758771546.7058338,2521771553.1441765,1763000006.4383426,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
758688161.5791155,1360656520.79014,601968359.2110244,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
758611032.9027622,3277997937.367056,2519386904.4642935,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
758539781.7757794,1702733404.4088507,944193622.6330713,761940,6,8,0,0.01,49,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
758473839.355191,1076728006.5394971,318254167.18430614,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,437.5,0.0
758412866.3557065,2071437757.649605,1313024891.2938986,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
758356462.0455334,2490902864.995372,1732546402.9498384,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,437.5,0.0
758304455.6004297,1257560639.9883242,499256184.3878945,761940,6,8,0,0.01,49,0.0,15.625,234.375,0.0,0.0,0.0,484.375,0.0
758256294.6562215,1101739872.7525797,343483578.0963582,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,437.5,0.0
758211738.6901131,1512513892.9429147,754302154.2528017,761940,6,8,0,0.01,49,0.0,15.625,234.375,0.0,0.0,0.0,406.25,0.0
758170455.3356736,1434301710.6389856,676131255.3033121,761940,6,8,0,0.01,49,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
758132168.9798332,758389036.0472207,256867.06738746166,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
758096744.6021106,1705283822.0384433,947187077.4363327,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,437.5,0.0
758063967.7240709,4876269740.262052,4118205772.5379806,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
758033680.431116,1666275033.337743,908241352.906627,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
758005721.3384106,1326332057.9294574,568326336.5910468,761940,6,8,0,0.01,49,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
757979769.4879158,1193481531.0514836,435501761.5635679,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
757955784.03427,2509023967.359473,1751068183.3252032,761940,6,8,0,0.01,49,0.0,15.625,203.125,0.0,0.0,0.0,421.875,0.0
757933514.2412983,2885816721.8875384,2127883207.6462402,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
757912905.2757266,4702352407.30355,3944439502.0278234,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
757893881.1314123,3098134836.1366124,2340240955.0052004,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,437.5,0.0
757876260.5581216,4148119018.9990425,3390242758.440921,761940,6,8,0,0.01,49,0.0,15.625,234.375,0.0,0.0,0.0,421.875,0.0
757859958.7106495,3757589572.923214,2999729614.2125645,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
757844900.4513574,1365615851.6766849,607770951.2253275,761940,6,8,0,0.01,49,0.0,15.625,296.875,0.0,0.0,0.0,437.5,0.0
757830991.1580669,3120970005.384505,2363139014.226438,761940,6,8,0,0.01,49,0.0,15.625,203.125,0.0,0.0,0.0,406.25,0.0
757818167.743517,1224645536.3553202,466827368.6118032,761940,6,8,0,0.01,49,0.0,0.0,234.375,0.0,0.0,0.0,437.5,0.0
757806292.130884,1890356480.81939,1132550188.6885061,761940,6,8,0,0.01,49,0.0,15.625,250.0,0.0,0.0,0.0,437.5,0.0
757795269.6263003,2705113105.0669985,1947317835.4406981,761940,6,8,0,0.01,49,0.0,15.625,218.75,0.0,0.0,0.0,421.875,0.0
757785053.487979,3342456856.580721,2584671803.092742,761940,6,8,0,0.01,49,0.0,15.625,234.375,0.0,0.0,0.0,437.5,0.0
