L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
3.9266948299837376,3.586702579169784,-0.3399922508139537,100000,3,6,0,0.01,49
3.5652554056052717,3.5552012898625756,-0.010054115742696101,100000,3,6,0,0.01,49
3.540128671781159,3.536823152177725,-0.0033055196034337264,100000,3,6,0,0.01,49
3.512522135577581,3.5287252463914296,0.01620311081384873,100000,3,6,0,0.01,49
3.5049917163964257,3.5153876537815396,0.010395937385113907,100000,3,6,0,0.01,49
3.4990521908203887,3.473387234831871,-0.02566495598851759,100000,3,6,0,0.01,49
3.4597496828389644,3.4727059437800913,0.012956260941126896,100000,3,6,0,0.01,49
3.4578057093234946,3.449479365490966,-0.008326343832528504,100000,3,6,0,0.01,49
3.4332562724861275,3.46469244774577,0.031436175259642596,100000,3,6,0,0.01,49
3.428184916199882,3.427596357740483,-0.0005885584593992021,100000,3,6,0,0.01,49
3.4180745026925985,3.4234825452043984,0.0054080425117999376,100000,3,6,0,0.01,49
3.416041509706926,3.4313270715879356,0.015285561881009713,100000,3,6,0,0.01,49
3.4149570420489397,3.4268775510484235,0.011920508999483825,100000,3,6,0,0.01,49
3.4141442096978136,3.419977946652918,0.005833736955104474,100000,3,6,0,0.01,49
3.4134786369839056,3.41849357392464,0.005014936940734405,100000,3,6,0,0.01,49
3.4129138410551043,3.4199834093803796,0.007069568325275277,100000,3,6,0,0.01,49
3.412373988910675,3.416641983622833,0.004267994712157996,100000,3,6,0,0.01,49
3.4117038913424382,3.417803303007602,0.00609941166516359,100000,3,6,0,0.01,49
3.4110012243878436,3.4107537321312993,-0.0002474922565443016,100000,3,6,0,0.01,49
3.4078542979579316,3.399687575985864,-0.008166721972067581,100000,3,6,0,0.01,49
3.3908373160762335,3.3993312333351287,0.008493917258895145,100000,3,6,0,0.01,49
3.3893181818681968,3.3984148177315543,0.009096635863357516,100000,3,6,0,0.01,49
3.3882046955842093,3.3998714614719416,0.0116667658877323,100000,3,6,0,0.01,49
3.3872825679532554,3.387684586634359,0.0004020186811035664,100000,3,6,0,0.01,49
3.386477386499408,3.401577661330517,0.015100274831108873,100000,3,6,0,0.01,49
3.3856830150613106,3.39461933779849,0.00893632273717948,100000,3,6,0,0.01,49
3.384955860156012,3.399991886355552,0.015036026199540142,100000,3,6,0,0.01,49
3.384332412665602,3.3934248770372535,0.009092464371651676,100000,3,6,0,0.01,49
3.383843926266761,3.3919200470321167,0.00807612076535591,100000,3,6,0,0.01,49
3.3834367370519836,3.4008982840407027,0.017461546988719157,100000,3,6,0,0.01,49
3.3830155653426255,3.3917926929912885,0.008777127648663008,100000,3,6,0,0.01,49
3.3826286132151346,3.4090973395219835,0.026468726306848822,100000,3,6,0,0.01,49
3.3822215713041754,3.3933514086431,0.011129837338924364,100000,3,6,0,0.01,49
3.3818360869975663,3.3959510903492345,0.014115003351668154,100000,3,6,0,0.01,49
3.3814583898954327,3.385234069935109,0.0037756800396762102,100000,3,6,0,0.01,49
3.381136311696174,3.392860600215693,0.01172428851951901,100000,3,6,0,0.01,49
3.38084192580054,3.38647751527147,0.005635589470930125,100000,3,6,0,0.01,49
3.380526180903625,3.3945820825245163,0.014055901620891209,100000,3,6,0,0.01,49
3.3802564272152353,3.4259918457516325,0.04573541853639718,100000,3,6,0,0.01,49
3.3799950323857932,3.422092642420631,0.04209761003483781,100000,3,6,0,0.01,49
3.3797150172952346,3.3891925941198138,0.00947757682457917,100000,3,6,0,0.01,49
3.3794724669731577,3.3948159863919742,0.01534351941881651,100000,3,6,0,0.01,49
3.3792339757492127,3.3930298611856906,0.013795885436477917,100000,3,6,0,0.01,49
3.3790367002953747,3.3963753153834935,0.017338615088118736,100000,3,6,0,0.01,49
3.378858154310563,3.391322906388661,0.012464752078098051,100000,3,6,0,0.01,49
3.3786920400989358,3.401290775410601,0.02259873531166523,100000,3,6,0,0.01,49
3.378542165213105,3.3839686632184285,0.005426498005323577,100000,3,6,0,0.01,49
3.378431352021059,3.387179980654062,0.008748628633003186,100000,3,6,0,0.01,49
3.378351838977662,3.400421777049843,0.02206993807218094,100000,3,6,0,0.01,49
3.3782853390222836,3.3954087695237023,0.017123430501418735,100000,3,6,0,0.01,49
