L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
39409350865130.99,16268482939236.174,-23140867925894.82,138509,14,3,0,0.01,28
34475986827720.305,16268482939236.174,-18207503888484.133,138509,14,3,0,0.01,28
26577402673229.348,16268482939236.174,-10308919733993.174,138509,14,3,0,0.01,28
21986029924428.176,16268482939236.174,-5717546985192.002,138509,14,3,0,0.01,28
19857141454612.9,16268482939236.174,-3588658515376.7246,138509,14,3,0,0.01,28
18946240631417.52,16268482939236.174,-2677757692181.3457,138509,14,3,0,0.01,28
18264580381897.12,16268482939236.174,-1996097442660.9473,138509,14,3,0,0.01,28
17637789317831.156,16268482939236.174,-1369306378594.9824,138509,14,3,0,0.01,28
17036313837621.559,16268482939236.174,-767830898385.3848,138509,14,3,0,0.01,28
16598544432165.543,16268482939236.174,-330061492929.36914,138509,14,3,0,0.01,28
16281411216810.95,16268482939236.174,-12928277574.77539,138509,14,3,0,0.01,28
16040081812830.416,16238647246490.525,198565433660.10938,138509,14,3,0,0.01,28
15754518523962.95,16095237690968.244,340719167005.2949,138509,14,3,0,0.01,28
15222120670433.244,15775645591787.5,553524921354.2559,138509,14,3,0,0.01,28
14787475965282.545,14400899818521.115,-386576146761.4297,138509,14,3,0,0.01,28
14469343988441.982,14400899818521.115,-68444169920.86719,138509,14,3,0,0.01,28
14255814255200.8,14400899818521.115,145085563320.31445,138509,14,3,0,0.01,28
14120758963851.012,14400899818521.115,280140854670.1035,138509,14,3,0,0.01,28
14019237990151.27,14400899818521.115,381661828369.8457,138509,14,3,0,0.01,28
13961533576702.285,14400899818521.115,439366241818.8301,138509,14,3,0,0.01,28
13943289845287.53,14400899818521.115,457609973233.58594,138509,14,3,0,0.01,28
13938590838558.975,14400899818521.115,462308979962.1406,138509,14,3,0,0.01,28
13926821142297.54,14400899818521.115,474078676223.5762,138509,14,3,0,0.01,28
13902878297325.94,14400899818521.115,498021521195.1758,138509,14,3,0,0.01,28
13898069134756.682,14400899818521.115,502830683764.4336,138509,14,3,0,0.01,28
13889645380650.684,14400899818521.115,511254437870.43164,138509,14,3,0,0.01,28
13884806515661.014,14400899818521.115,516093302860.10156,138509,14,3,0,0.01,28
13884701439987.168,14400899818521.115,516198378533.94727,138509,14,3,0,0.01,28
13884700304907.352,14400899818521.115,516199513613.7637,138509,14,3,0,0.01,28
