L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_sketching_resample_centroids,L_base,L_sketching,L_opt
1125456858620161.6,251230001318.78476,-1125205628618842.8,104820,7,4,0,0.01,5,251230001318.78476,1125456858620161.6,251164155721.0588,31876800463.397003
249049609787.10165,45777626167403.01,45528576557615.91,104820,7,4,0,0.01,5,249049609787.10165,606048295094139.8,248999343258.38596,31876800463.397003
249044937634.27097,248707279094.7413,-337658539.5296631,104820,7,4,0,0.01,5,248707279094.7413,249039277135.24228,248999018447.60632,31876800463.397003
248339472775.63647,45937865385484.56,45689525912708.93,104820,7,4,0,0.01,5,248339472775.63647,249000425661.60004,248998986787.67468,31876800463.397003
248339012704.2253,45936628620607.19,45688289607902.96,104820,7,4,0,0.01,5,248339012704.2253,248999339352.6877,,31876800463.397003
248339012689.0293,248894826666.91425,555813977.8849487,104820,7,4,0,0.01,5,248339012689.0293,248999280139.51636,,31876800463.397003
