L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling
8907308.30065638,8065460.008982371,-841848.2916740095,1138289,19,3,0,0.01,1,296.875,46.875,718.75,15.625
8063344.011776393,8063753.8603576515,409.84858125820756,1138289,19,3,0,0.01,1,531.25,62.5,703.125,15.625
