L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_sketching_resample_centroids,L_base,L_sketching,L_opt
310944205.6948538,99535484.01130614,-211408721.68354765,111753,9,5,0,0.01,1,99535484.01130614,310944205.6948538,98272770.15160675,13868757.140569355
99436174.296391,99452485.27711757,16310.980726540089,111753,9,5,0,0.01,1,99436174.296391,98600992.51815172,98165472.47116022,13868757.140569355
