L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
10.386300446010322,9.500743040597795,-0.885557405412527,177147,11,3,0,0.01,12,31.25,0.0,62.5,0.0,0.0,0.0,93.75,62.5
9.481902409888088,9.492731609531926,0.01082919964383855,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,78.125,0.0
9.479530610657724,9.477285761172945,-0.002244849484778655,177147,11,3,0,0.01,12,0.0,15.625,46.875,0.0,0.0,0.0,93.75,0.0
9.47282871437817,9.47684167239913,0.0040129580209598,177147,11,3,0,0.01,12,0.0,15.625,46.875,0.0,0.0,0.0,109.375,0.0
9.472562688932769,9.47639615224737,0.0038334633146011043,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.472425034177839,9.47317192306647,0.0007468888886315028,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.472344817885176,9.473076878720972,0.0007320608357961333,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.472296386747326,9.472530534686761,0.00023414793943565826,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.472258547878946,9.47239297815167,0.0001344302727233071,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.472228545803375,9.472448030247952,0.00021948444457642324,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,78.125,0.0
9.472208929805824,9.472462728569411,0.0002537987635875538,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.47219909650918,9.472419231410443,0.00022013490126404633,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,78.125,0.0
9.472193249204409,9.472425618320306,0.00023236911589741283,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,78.125,0.0
