L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
5.203233641265173,2.9374799318108296,-2.265753709454344,100000,3,6,0,0.01,49
4.246205405059864,2.9376680017658776,-1.308537403293986,100000,3,6,0,0.01,49
3.5739937735887732,2.936335491269038,-0.6376582823197352,100000,3,6,0,0.01,49
3.150902344099215,2.9359242601341995,-0.21497808396501572,100000,3,6,0,0.01,49
2.986261405858899,2.9346077616945885,-0.05165364416431073,100000,3,6,0,0.01,49
2.9382387777055143,2.932722496037013,-0.005516281668501488,100000,3,6,0,0.01,49
2.9265414475123164,2.9328117789076846,0.006270331395368256,100000,3,6,0,0.01,49
2.9235282997235283,2.9306333722640114,0.007105072540483093,100000,3,6,0,0.01,49
2.922647240622976,2.9306333722640114,0.007986131641035232,100000,3,6,0,0.01,49
2.9223095820881513,2.9306333722640114,0.008323790175860157,100000,3,6,0,0.01,49
2.922095403181844,2.9302911051065434,0.008195701924699428,100000,3,6,0,0.01,49
2.92190456739671,2.9301957186438066,0.008291151247096451,100000,3,6,0,0.01,49
2.9217526497481354,2.9302018414719675,0.008449191723832072,100000,3,6,0,0.01,49
2.9216174938667887,2.9302018414719675,0.008584347605178788,100000,3,6,0,0.01,49
2.9215003653578155,2.9302018414719675,0.008701476114151951,100000,3,6,0,0.01,49
2.9214007562207005,2.9302018414719675,0.008801085251266993,100000,3,6,0,0.01,49
2.9213057638621565,2.9302018414719675,0.008896077609811037,100000,3,6,0,0.01,49
2.921218291293754,2.9302018414719675,0.008983550178213395,100000,3,6,0,0.01,49
2.921124345600827,2.9302018414719675,0.009077495871140595,100000,3,6,0,0.01,49
2.921049986577298,2.9302018414719675,0.009151854894669409,100000,3,6,0,0.01,49
2.9209708456393444,2.9302018414719675,0.009230995832623101,100000,3,6,0,0.01,49
2.920890601566925,2.9302018414719675,0.009311239905042346,100000,3,6,0,0.01,49
2.920804035942842,2.9302018414719675,0.009397805529125502,100000,3,6,0,0.01,49
2.920690902860304,2.9302018414719675,0.009510938611663633,100000,3,6,0,0.01,49
2.9205554167212533,2.9302018414719675,0.0096464247507142,100000,3,6,0,0.01,49
2.9204097392676247,2.9305732403011095,0.010163501033484845,100000,3,6,0,0.01,49
2.920255111498941,2.9305732403011095,0.010318128802168758,100000,3,6,0,0.01,49
2.9201071328521198,2.9305732403011095,0.010466107448989792,100000,3,6,0,0.01,49
2.9199740226265996,2.9305732403011095,0.010599217674509998,100000,3,6,0,0.01,49
2.9198405932360405,2.9305732403011095,0.010732647065069045,100000,3,6,0,0.01,49
2.9196684451485613,2.9305732403011095,0.010904795152548274,100000,3,6,0,0.01,49
2.9194635034460523,2.9302018414719675,0.010738338025915173,100000,3,6,0,0.01,49
2.919224739798758,2.9302018414719675,0.010977101673209422,100000,3,6,0,0.01,49
2.9189898110207975,2.9302018414719675,0.01121203045117003,100000,3,6,0,0.01,49
2.918766745820188,2.9302018414719675,0.01143509565177947,100000,3,6,0,0.01,49
2.918581514762449,2.9303084646341153,0.011726949871666115,100000,3,6,0,0.01,49
2.9183839731686154,2.930189602311069,0.011805629142453533,100000,3,6,0,0.01,49
2.9181766385861287,2.9309234595042954,0.012746820918166701,100000,3,6,0,0.01,49
2.9179789806119403,2.930953565720583,0.012974585108642689,100000,3,6,0,0.01,49
2.9177998902545776,2.931067972224576,0.013268081969998402,100000,3,6,0,0.01,49
2.9176477535496814,2.930953565720583,0.013305812170901543,100000,3,6,0,0.01,49
2.9174925579928064,2.9309234595042954,0.013430901511489068,100000,3,6,0,0.01,49
2.917358190309252,2.9309234595042954,0.013565269195043417,100000,3,6,0,0.01,49
2.9172196325208035,2.9309800348450255,0.013760402324221932,100000,3,6,0,0.01,49
2.917077684038988,2.9309800348450255,0.013902350806037411,100000,3,6,0,0.01,49
2.916939275011275,2.9311195155151135,0.014180240503838704,100000,3,6,0,0.01,49
2.916806563325016,2.9311195155151135,0.014312952190097317,100000,3,6,0,0.01,49
2.9166768024959584,2.9311195155151135,0.014442713019155118,100000,3,6,0,0.01,49
2.916545936257299,2.9311195155151135,0.01457357925781455,100000,3,6,0,0.01,49
2.9164099562799857,2.9311195155151135,0.014709559235127845,100000,3,6,0,0.01,49
