L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
1428.0103156083665,740.9064534167318,-687.1038621916347,531441,12,3,0,0.01,49
1070.7372703584867,740.9064534167318,-329.83081694175496,531441,12,3,0,0.01,49
829.3818199954982,740.9064534167318,-88.4753665787664,531441,12,3,0,0.01,49
765.6758012469361,740.9064534167318,-24.76934783020431,531441,12,3,0,0.01,49
756.8546300434076,740.9064534167318,-15.948176626675831,531441,12,3,0,0.01,49
755.0691772361351,740.9064534167318,-14.162723819403368,531441,12,3,0,0.01,49
754.4040529253598,740.9064534167318,-13.497599508628014,531441,12,3,0,0.01,49
754.0165867534706,740.9064534167318,-13.11013333673884,531441,12,3,0,0.01,49
753.7192244997692,740.9064534167318,-12.812771083037433,531441,12,3,0,0.01,49
753.4675019165874,740.9064534167318,-12.561048499855588,531441,12,3,0,0.01,49
753.2504412037314,740.9064534167318,-12.343987786999605,531441,12,3,0,0.01,49
753.064410097154,740.9064534167318,-12.157956680422217,531441,12,3,0,0.01,49
752.898725275687,740.9064534167318,-11.992271858955178,531441,12,3,0,0.01,49
752.7391043331481,740.9064534167318,-11.832650916416355,531441,12,3,0,0.01,49
752.592312238708,740.9064534167318,-11.68585882197624,531441,12,3,0,0.01,49
752.4565916107264,740.9064534167318,-11.550138193994599,531441,12,3,0,0.01,49
752.3199040276908,740.9064534167318,-11.41345061095899,531441,12,3,0,0.01,49
752.1823222883953,740.9064534167318,-11.275868871663533,531441,12,3,0,0.01,49
752.0366601099696,740.9064534167318,-11.130206693237824,531441,12,3,0,0.01,49
751.885869815467,740.9064534167318,-10.979416398735225,531441,12,3,0,0.01,49
751.7321832680801,740.9064534167318,-10.825729851348342,531441,12,3,0,0.01,49
751.5854703494523,740.9064534167318,-10.679016932720515,531441,12,3,0,0.01,49
751.4341266473726,740.9064534167318,-10.527673230640858,531441,12,3,0,0.01,49
751.2723271352135,740.9064534167318,-10.36587371848168,531441,12,3,0,0.01,49
751.101486990679,740.9064534167318,-10.195033573947171,531441,12,3,0,0.01,49
750.9231209011392,740.9064534167318,-10.016667484407435,531441,12,3,0,0.01,49
750.7175804002605,740.9064534167318,-9.811126983528766,531441,12,3,0,0.01,49
750.4854758568065,740.9064534167318,-9.57902244007471,531441,12,3,0,0.01,49
750.238595832296,740.9064534167318,-9.332142415564249,531441,12,3,0,0.01,49
749.9603575416544,740.9064534167318,-9.05390412492261,531441,12,3,0,0.01,49
749.6447949527704,740.9064534167318,-8.73834153603866,531441,12,3,0,0.01,49
749.2928825367987,740.9064534167318,-8.386429120066964,531441,12,3,0,0.01,49
748.9076322620614,740.9064534167318,-8.001178845329605,531441,12,3,0,0.01,49
748.4761535633837,740.9064534167318,-7.56970014665194,531441,12,3,0,0.01,49
748.0019701669212,740.9064534167318,-7.095516750189404,531441,12,3,0,0.01,49
747.4869627528622,740.9064534167318,-6.580509336130376,531441,12,3,0,0.01,49
746.9319348983947,740.9064534167318,-6.0254814816629505,531441,12,3,0,0.01,49
746.3274044092824,740.9064534167318,-5.420950992550615,531441,12,3,0,0.01,49
745.6724760549919,740.9064534167318,-4.766022638260097,531441,12,3,0,0.01,49
744.9916045668042,740.9064534167318,-4.08515115007242,531441,12,3,0,0.01,49
744.303793892991,740.9064534167318,-3.3973404762592736,531441,12,3,0,0.01,49
743.6377488798431,740.9064534167318,-2.731295463111337,531441,12,3,0,0.01,49
743.0319538931449,740.9064534167318,-2.1255004764130945,531441,12,3,0,0.01,49
742.4754960078128,740.9064534167318,-1.569042591081029,531441,12,3,0,0.01,49
741.9924491662117,740.9064534167318,-1.0859957494799346,531441,12,3,0,0.01,49
741.5927004152716,740.9064534167318,-0.6862469985397865,531441,12,3,0,0.01,49
741.2774426335668,740.9064534167318,-0.37098921683502795,531441,12,3,0,0.01,49
741.0340395651548,740.9064534167318,-0.1275861484230063,531441,12,3,0,0.01,49
740.8385972830827,740.9064534167318,0.06785613364911569,531441,12,3,0,0.01,49
740.7087456373448,740.9064534167318,0.19770777938697393,531441,12,3,0,0.01,49
