L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
1.9902375816731983,1.6575415711127266,-0.3326960105604717,1000000,2,3,0,0.01,15
1.8545513742890998,1.6575477162180408,-0.19700365807105902,1000000,2,3,0,0.01,15
1.7550948235689305,1.6575477162180408,-0.09754710735088978,1000000,2,3,0,0.01,15
1.6985585640371126,1.6575477162180408,-0.04101084781907183,1000000,2,3,0,0.01,15
1.673219673844551,1.6575415711127266,-0.01567810273182446,1000000,2,3,0,0.01,15
1.6630042942178427,1.6575477162180408,-0.005456577999801926,1000000,2,3,0,0.01,15
1.6591917777407557,1.6575415711127266,-0.0016502066280290606,1000000,2,3,0,0.01,15
1.6577442795620112,1.6575415711127266,-0.0002027084492846054,1000000,2,3,0,0.01,15
1.6572003103719062,1.6575415711127266,0.0003412607408204149,1000000,2,3,0,0.01,15
1.6570022505771216,1.6575415711127266,0.0005393205356050146,1000000,2,3,0,0.01,15
1.6569294582844127,1.6575415711127266,0.0006121128283138599,1000000,2,3,0,0.01,15
1.6569020121310543,1.6575415711127266,0.000639558981672339,1000000,2,3,0,0.01,15
1.6568916348408418,1.6575415711127266,0.0006499362718848101,1000000,2,3,0,0.01,15
1.6568874504840139,1.6575415711127266,0.0006541206287127288,1000000,2,3,0,0.01,15
1.656885585505267,1.6575415711127266,0.0006559856074594972,1000000,2,3,0,0.01,15
1.6568849299946136,1.6575415711127266,0.0006566411181130327,1000000,2,3,0,0.01,15
