L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling
394441.2862244009,331511.36990425107,-62929.916320149845,2493200,26,5,0,0.01,1,1109.375,203.125,2453.125,46.875
331435.5348111701,331512.06048019906,76.52566902898252,2493200,26,5,0,0.01,1,2031.25,250.0,2656.25,31.25
