,L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_opt
0,17.69971653243325,10.983942709753796,-6.715773822679454,10738,15,3,0,0.01,9,9.651384857291964
1,13.431173178192829,10.011433847664431,-3.419739330528394,10738,15,3,0,0.01,9,9.651384857291964
2,11.425577137592182,10.779066136397196,-0.6465110011949857,10738,15,3,0,0.01,9,9.651384857291964
3,10.407468272435548,10.496096069786706,0.0886277973511582,10738,15,3,0,0.01,9,9.651384857291964
4,10.153298231542427,10.602602263369649,0.4493040318272214,10738,15,3,0,0.01,9,9.651384857291964
5,9.929854122405,9.967254041740398,0.0373999193353977,10738,15,3,0,0.01,9,9.651384857291964
6,9.79441140675588,10.369694424775176,0.5752830180192969,10738,15,3,0,0.01,9,9.651384857291964
7,9.774559431291946,10.10899675058164,0.3344373192896928,10738,15,3,0,0.01,9,9.651384857291964
8,9.7659457850377,12.636994326657808,2.871048541620109,10738,15,3,0,0.01,9,9.651384857291964
9,9.765386042540252,10.568515784967396,0.803129742427144,10738,15,3,0,0.01,9,9.651384857291964
