L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_sketching_resample_centroids,L_base,L_sketching,L_opt
634042868.7730962,436189257.9517096,-197853610.82138664,110527,8,5,0,0.01,5,436189257.9517096,634042868.7730962,436188760.2783845,426879760.8362829
431299471.4946753,428214344.81932527,-3085126.6753500104,110527,8,5,0,0.01,5,428214344.81932527,553407518.757453,428214348.9064482,426879760.8362829
427132912.7323429,432037065.1429145,4904152.410571635,110527,8,5,0,0.01,5,427132912.7323429,531088885.72620267,427133085.863608,426879760.8362829
426920715.47012734,485046934.1209368,58126218.65080947,110527,8,5,0,0.01,5,426920715.47012734,518838785.76698,426920720.64355314,426879760.8362829
426880977.1858857,429910572.6162764,3029595.430390656,110527,8,5,0,0.01,5,426880977.1858857,509244717.90052205,426880985.4156179,426879760.8362829
426879704.6413897,430019175.3884985,3139470.747108757,110527,8,5,0,0.01,5,426879704.6413897,499092560.0618401,426879705.0386241,426879760.8362829
