L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
799646898.7323365,674525510.2050364,-125121388.52730012,110527,8,4,0,0.01,13,15.625,0.0,31.25,0.0,0.0,0.0,31.25,46.875
673173505.389244,674368301.9185216,1194796.5292776823,110527,8,4,0,0.01,13,0.0,15.625,15.625,0.0,0.0,0.0,46.875,0.0
672818712.9456445,675264480.8544972,2445767.9088526964,110527,8,4,0,0.01,13,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
672671928.3470162,679976569.3963418,7304641.049325585,110527,8,4,0,0.01,13,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
672563132.8891944,672241954.4962271,-321178.3929672241,110527,8,4,0,0.01,13,0.0,15.625,15.625,0.0,0.0,0.0,46.875,0.0
672105563.6262884,672151981.2648727,46417.63858425617,110527,8,4,0,0.01,13,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
672053278.7151971,672441355.8753512,388077.16015410423,110527,8,4,0,0.01,13,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
672020282.7322308,673608421.7541898,1588139.0219590664,110527,8,4,0,0.01,13,0.0,15.625,15.625,0.0,0.0,0.0,62.5,0.0
672001560.2122651,672010563.4380659,9003.22580075264,110527,8,4,0,0.01,13,0.0,0.0,15.625,0.0,0.0,0.0,46.875,0.0
671990420.3141247,671995199.2029123,4778.88878762722,110527,8,4,0,0.01,13,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
671984436.3454792,671990927.9316592,6491.586179971695,110527,8,4,0,0.01,13,0.0,0.0,31.25,0.0,0.0,0.0,46.875,0.0
671980354.6685051,672045243.7937886,64889.12528347969,110527,8,4,0,0.01,13,0.0,0.0,15.625,0.0,0.0,0.0,46.875,0.0
671978657.3297647,672699457.7342488,720800.4044840336,110527,8,4,0,0.01,13,0.0,0.0,31.25,0.0,0.0,0.0,31.25,0.0
671978044.8332496,672002939.8202733,24894.987023711205,110527,8,4,0,0.01,13,0.0,0.0,31.25,0.0,0.0,0.0,46.875,0.0
