L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
38338241876861.84,15980773489721.217,-22357468387140.625,138509,14,4,0,0.01,4
15802488653534.688,15980773489721.217,178284836186.5293,138509,14,4,0,0.01,4
15696387532558.266,15980773489721.217,284385957162.9512,138509,14,4,0,0.01,4
15651510184553.145,15980773489721.217,329263305168.07227,138509,14,4,0,0.01,4
15640956630540.652,15980773489721.217,339816859180.56445,138509,14,4,0,0.01,4
