L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
3.9460389225520047,3.5233505140586012,-0.4226884084934035,100000,3,6,0,0.01,49
3.7063894188756787,3.523254416563485,-0.1831350023121936,100000,3,6,0,0.01,49
3.6629908508094946,3.523254416563485,-0.13973643424600946,100000,3,6,0,0.01,49
3.636471533914914,3.523137364306721,-0.11333416960819287,100000,3,6,0,0.01,49
3.6178858078889276,3.523458760148622,-0.09442704774030553,100000,3,6,0,0.01,49
3.603814918128772,3.523137364306721,-0.080677553822051,100000,3,6,0,0.01,49
3.5939468519506317,3.523814391265998,-0.07013246068463364,100000,3,6,0,0.01,49
3.5873835862767236,3.5231771432699057,-0.06420644300681788,100000,3,6,0,0.01,49
3.5832660664021194,3.5231771432699057,-0.0600889231322137,100000,3,6,0,0.01,49
3.5805767613772628,3.5241767551415837,-0.05640000623567909,100000,3,6,0,0.01,49
3.578787885401929,3.5232392080127117,-0.055548677389217094,100000,3,6,0,0.01,49
3.5774641586509808,3.5241767551415837,-0.05328740350939709,100000,3,6,0,0.01,49
3.576324434201212,3.5241767551415837,-0.05214767905962825,100000,3,6,0,0.01,49
3.575360560639352,3.5241767551415837,-0.051183805497768464,100000,3,6,0,0.01,49
3.5743491018597404,3.524149845214599,-0.050199256645141244,100000,3,6,0,0.01,49
3.5732774172815733,3.5240415673853476,-0.04923584989622576,100000,3,6,0,0.01,49
3.572190130741573,3.5241961170421927,-0.04799401369938039,100000,3,6,0,0.01,49
3.571076517768177,3.5240415673853476,-0.047034950382829344,100000,3,6,0,0.01,49
3.569867989106211,3.520797463156677,-0.049070525949534094,100000,3,6,0,0.01,49
3.5686484404125185,3.520797463156677,-0.04785097725584153,100000,3,6,0,0.01,49
3.567478676559651,3.5212326810477523,-0.04624599551189856,100000,3,6,0,0.01,49
3.5661884699276567,3.5212326810477523,-0.04495578887990437,100000,3,6,0,0.01,49
3.564773188516935,3.5238598750698125,-0.04091331344712268,100000,3,6,0,0.01,49
3.563213015643934,3.5212326810477523,-0.04198033459618156,100000,3,6,0,0.01,49
3.561423137728509,3.5212326810477523,-0.040190456680756714,100000,3,6,0,0.01,49
3.5593794645150423,3.5212326810477523,-0.038146783467289946,100000,3,6,0,0.01,49
3.5572379370611658,3.5211824140180985,-0.03605552304306725,100000,3,6,0,0.01,49
3.554832870552483,3.5211824140180985,-0.0336504565343847,100000,3,6,0,0.01,49
3.5521804994727812,3.5211824140180985,-0.030998085454682744,100000,3,6,0,0.01,49
3.5494760969581387,3.5211824140180985,-0.0282936829400402,100000,3,6,0,0.01,49
3.54693865200176,3.5193232236103125,-0.027615428391447594,100000,3,6,0,0.01,49
3.5444400059504737,3.5211824140180985,-0.0232575919323752,100000,3,6,0,0.01,49
3.541704470477982,3.5201615241694193,-0.021542946308562794,100000,3,6,0,0.01,49
3.538720282888429,3.5201814727597642,-0.018538810128664984,100000,3,6,0,0.01,49
3.5357077692204966,3.519642462227873,-0.01606530699262354,100000,3,6,0,0.01,49
3.5327984966520045,3.51709975959579,-0.015698737056214718,100000,3,6,0,0.01,49
3.5298205687268895,3.517102934020442,-0.012717634706447711,100000,3,6,0,0.01,49
3.526727777750367,3.515888923624254,-0.010838854126113073,100000,3,6,0,0.01,49
3.5238087517007015,3.5020358346109015,-0.021772917089800004,100000,3,6,0,0.01,49
3.5213463764577524,3.5020358346109015,-0.01931054184685088,100000,3,6,0,0.01,49
3.5192042043209053,3.5020358346109015,-0.017168369710003795,100000,3,6,0,0.01,49
3.517165268889545,3.5020358346109015,-0.01512943427864366,100000,3,6,0,0.01,49
3.5154589964508243,3.5020358346109015,-0.01342316183992276,100000,3,6,0,0.01,49
3.514015196046271,3.4991187792571674,-0.014896416789103473,100000,3,6,0,0.01,49
3.5128205033689306,3.4991187792571674,-0.01370172411176318,100000,3,6,0,0.01,49
3.511764183341546,3.4991187792571674,-0.01264540408437842,100000,3,6,0,0.01,49
3.5106996850530896,3.4975730335088207,-0.013126651544268952,100000,3,6,0,0.01,49
3.509696273816959,3.4945911270526167,-0.015105146764342159,100000,3,6,0,0.01,49
3.508846266399838,3.4961502847373898,-0.01269598166244812,100000,3,6,0,0.01,49
3.5080672442274796,3.4961502847373898,-0.011916959490089862,100000,3,6,0,0.01,49
