L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
26255302694075.906,13567611948713.93,-12687690745361.977,138509,14,4,0,0.01,28
21741231982177.086,13567611948713.93,-8173620033463.156,138509,14,4,0,0.01,28
19521681210971.816,13935514163027.148,-5586167047944.668,138509,14,4,0,0.01,28
18388576298453.53,13935514163027.148,-4453062135426.383,138509,14,4,0,0.01,28
17492522566754.678,13935514163027.148,-3557008403727.5293,138509,14,4,0,0.01,28
16685248072283.844,13935514163027.148,-2749733909256.6953,138509,14,4,0,0.01,28
16080867651598.584,13935514163027.148,-2145353488571.4355,138509,14,4,0,0.01,28
15597794367743.088,13935514163027.148,-1662280204715.9395,138509,14,4,0,0.01,28
15209308807402.633,13935514163027.148,-1273794644375.4844,138509,14,4,0,0.01,28
14358169752607.088,13567611948713.93,-790557803893.1582,138509,14,4,0,0.01,28
13634447091707.715,13210487595394.31,-423959496313.4043,138509,14,4,0,0.01,28
13080103521888.984,11920423262692.193,-1159680259196.791,138509,14,4,0,0.01,28
12631284144776.926,11920423262692.193,-710860882084.7324,138509,14,4,0,0.01,28
12284970443903.576,11920423262692.193,-364547181211.3828,138509,14,4,0,0.01,28
12064882353505.559,11920423262692.193,-144459090813.36523,138509,14,4,0,0.01,28
11923625780905.393,11920423262692.193,-3202518213.1992188,138509,14,4,0,0.01,28
11785836687335.924,11920423262692.193,134586575356.26953,138509,14,4,0,0.01,28
11711009355425.463,11920423262692.193,209413907266.73047,138509,14,4,0,0.01,28
11662360552808.615,11920423262692.193,258062709883.57812,138509,14,4,0,0.01,28
11620835757575.879,11920423262692.193,299587505116.31445,138509,14,4,0,0.01,28
11599155593047.727,11920423262692.193,321267669644.4668,138509,14,4,0,0.01,28
11587037985486.24,11920423262692.193,333385277205.9531,138509,14,4,0,0.01,28
11580916423543.717,11920423262692.193,339506839148.47656,138509,14,4,0,0.01,28
11576124846898.701,11920423262692.193,344298415793.4922,138509,14,4,0,0.01,28
11574187502621.627,11920423262692.193,346235760070.5664,138509,14,4,0,0.01,28
11573113096892.748,11920423262692.193,347310165799.4453,138509,14,4,0,0.01,28
11572867362565.936,11920423262692.193,347555900126.2578,138509,14,4,0,0.01,28
11572824108628.328,11920423262692.193,347599154063.86523,138509,14,4,0,0.01,28
11572816451098.008,11920423262692.193,347606811594.18555,138509,14,4,0,0.01,28
