L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
38337462015254.805,12800482696161.553,-25536979319093.25,138509,14,5,0,0.01,40,31.25,15.625,62.5,0.0,0.0,0.0,125.0,31.25
11607401692718.123,14119265156328.629,2511863463610.506,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
10795847942064.729,11939469531942.965,1143621589878.2363,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
10233171854674.162,13046231958573.709,2813060103899.547,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
9841115493609.396,9774136683026.324,-66978810583.072266,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
9351086558455.748,10075481926191.809,724395367736.0605,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
9155723194540.03,9964592294962.709,808869100422.6797,138509,14,5,0,0.01,40,0.0,0.0,62.5,0.0,0.0,0.0,125.0,0.0
9014429108590.834,9486322446736.24,471893338145.40625,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
8935751382623.605,9752325242186.104,816573859562.498,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8903164962892.947,9394996659041.25,491831696148.30273,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8883530435305.02,9443594704830.104,560064269525.084,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8870720513545.729,9314886640088.5,444166126542.7715,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8861441924457.762,27844452513759.793,18983010589302.03,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8855845290356.744,9135792137709.3,279946847352.55664,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8854025239196.635,9430366984205.52,576341745008.8848,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8853013486610.762,9047717684467.188,194704197856.42578,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8852659688510.568,9153839595624.283,301179907113.71484,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8852580751847.215,9458752611046.633,606171859199.418,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8852535907897.21,9455514549007.256,602978641110.0449,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8852486375322.246,9519012333554.062,666525958231.8164,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8852418657862.072,9112479201654.752,260060543792.6797,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8852301723896.682,9207989542640.38,355687818743.6992,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8852087269997.146,9314329249788.494,462241979791.34766,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8851037984726.248,9372188333189.611,521150348463.3633,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8850095156162.451,9170086815300.15,319991659137.6992,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8848793885037.71,9318628162549.408,469834277511.69727,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8828940905217.695,9735977882577.75,907036977360.0547,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
8818919989929.697,9420377015825.082,601457025895.3848,138509,14,5,0,0.01,40,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
8812612585872.281,,,138509,14,5,0,0.01,40,0.0,0.0,78.125,0.0,0.0,0.0,109.375,0.0
